HEADER[~&~	~&~FIN_COA_CD::VARCHAR~&~	~&~ORG_CD::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~ORG_MGR_UNVL_ID::VARCHAR~&~	~&~ORG_NM::VARCHAR~&~	~&~RC_CD::VARCHAR~&~	~&~ORG_PHYS_CMP_CD::VARCHAR~&~	~&~ORG_TYP_CD::VARCHAR~&~	~&~ORG_DFLT_ACCT_NBR::VARCHAR~&~	~&~ORG_LN1_ADDR::VARCHAR~&~	~&~ORG_LN2_ADDR::VARCHAR~&~	~&~ORG_CITY_NM::VARCHAR~&~	~&~ORG_STATE_CD::VARCHAR~&~	~&~ORG_ZIP_CD::VARCHAR~&~	~&~ORG_CNTRY_CD::VARCHAR~&~	~&~ORG_BEGIN_DT::TIMESTAMP~&~	~&~ORG_END_DT::TIMESTAMP~&~	~&~RPTS_TO_FIN_COA_CD::VARCHAR~&~	~&~RPTS_TO_ORG_CD::VARCHAR~&~	~&~ORG_ACTIVE_CD::VARCHAR~&~	~&~ORG_IN_FP_CD::VARCHAR~&~	~&~ORG_PLNT_ACCT_NBR::VARCHAR~&~	~&~CMP_PLNT_ACCT_NBR::VARCHAR~&~	~&~ORG_PLNT_COA_CD::VARCHAR~&~	~&~CMP_PLNT_COA_CD::VARCHAR~&~	~&~]HEADER
RECORD[~&~	~&~'BL'~&~	~&~'MUED'~&~	~&~'014F3DAF783BA448E043814FD28EA448'~&~	~&~'1'~&~	~&~'2422606713'~&~	~&~'MUSIC EDUCATION'~&~	~&~'42'~&~	~&~'BL'~&~	~&~'O'~&~	~&~'1042600'~&~	~&~'MUSIC'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'209804060000000000'~&~	~&~NULL~&~	~&~'BL'~&~	~&~'MUAC'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'MUEN'~&~	~&~'014F3DAF783CA448E043814FD28EA448'~&~	~&~'1'~&~	~&~'1407101459'~&~	~&~'MUSIC ENSEMBLES'~&~	~&~'42'~&~	~&~'BL'~&~	~&~'O'~&~	~&~'1042600'~&~	~&~'MUSIC'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'209804060000000000'~&~	~&~NULL~&~	~&~'BL'~&~	~&~'MUS'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9520042'~&~	~&~'9520000'~&~	~&~'BL'~&~	~&~'BL'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'MUFA'~&~	~&~'014F3DAF783DA448E043814FD28EA448'~&~	~&~'1'~&~	~&~'2422606713'~&~	~&~'MUSIC FINANCIAL AID'~&~	~&~'42'~&~	~&~'BL'~&~	~&~'O'~&~	~&~'1021554'~&~	~&~'MUSIC 121'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'209607010000000000'~&~	~&~NULL~&~	~&~'BL'~&~	~&~'MUAR'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9520042'~&~	~&~'9520000'~&~	~&~'BL'~&~	~&~'BL'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'MUFR'~&~	~&~'014F3DAF783EA448E043814FD28EA448'~&~	~&~'1'~&~	~&~'2422606713'~&~	~&~'MUSIC FACULTY RESEARCH'~&~	~&~'42'~&~	~&~'BL'~&~	~&~'O'~&~	~&~'2242671'~&~	~&~'MUSIC 121'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'209607010000000000'~&~	~&~NULL~&~	~&~'BL'~&~	~&~'MUAD'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9520042'~&~	~&~'9520000'~&~	~&~'BL'~&~	~&~'BL'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'MUGD'~&~	~&~'014F3DAF783FA448E043814FD28EA448'~&~	~&~'1'~&~	~&~'1407101459'~&~	~&~'MUSIC-GENERAL STUDIES'~&~	~&~'42'~&~	~&~'BL'~&~	~&~'O'~&~	~&~'1042600'~&~	~&~'MUSIC'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'209804060000000000'~&~	~&~'200106300000000000'~&~	~&~'BL'~&~	~&~'MUS'~&~	~&~'N'~&~	~&~'N'~&~	~&~'9520042'~&~	~&~'9520000'~&~	~&~'BL'~&~	~&~'BL'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'MUGS'~&~	~&~'014F3DAF7840A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'2422606713'~&~	~&~'MUSIC-GENERAL STUDIES'~&~	~&~'42'~&~	~&~'BL'~&~	~&~'O'~&~	~&~'1042635'~&~	~&~'MUSIC'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'209804060000000000'~&~	~&~NULL~&~	~&~'BL'~&~	~&~'MUS'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9520042'~&~	~&~'9520000'~&~	~&~'BL'~&~	~&~'BL'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'MUHI'~&~	~&~'014F3DAF7841A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'2422606713'~&~	~&~'MUSIC SCHOOL-MUSICOLOGY'~&~	~&~'42'~&~	~&~'BL'~&~	~&~'O'~&~	~&~'1042600'~&~	~&~'MUSIC'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'209804060000000000'~&~	~&~NULL~&~	~&~'BL'~&~	~&~'MUAC'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'MUHR'~&~	~&~'014F3DAF7842A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'2422606713'~&~	~&~'MUSIC SCHOOL-HUMAN RESOURCES'~&~	~&~'42'~&~	~&~'BL'~&~	~&~'O'~&~	~&~'1042600'~&~	~&~'MUSIC'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'209804060000000000'~&~	~&~NULL~&~	~&~'BL'~&~	~&~'MUAD'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'MUIN'~&~	~&~'014F3DAF7843A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'2422606713'~&~	~&~'INSTRUMENT APPLIED MUSIC'~&~	~&~'42'~&~	~&~'BL'~&~	~&~'O'~&~	~&~'1042600'~&~	~&~'MUSIC'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'209804060000000000'~&~	~&~NULL~&~	~&~'BL'~&~	~&~'MUAM'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9520042'~&~	~&~'9520000'~&~	~&~'BL'~&~	~&~'BL'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'MUIT'~&~	~&~'014F3DAF7844A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'2422606713'~&~	~&~'MUSIC - INSTRUMENT TECHNOLOGY'~&~	~&~'42'~&~	~&~'BL'~&~	~&~'O'~&~	~&~'1042600'~&~	~&~'MUSIC'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'209804060000000000'~&~	~&~NULL~&~	~&~'BL'~&~	~&~'MUTP'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9520042'~&~	~&~'9520000'~&~	~&~'BL'~&~	~&~'BL'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'MULB'~&~	~&~'014F3DAF7845A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'2422606713'~&~	~&~'MUSIC LIBRARY'~&~	~&~'42'~&~	~&~'BL'~&~	~&~'O'~&~	~&~'1042645'~&~	~&~'MUSIC 121'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'209607010000000000'~&~	~&~NULL~&~	~&~'BL'~&~	~&~'MUS'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9520042'~&~	~&~'9520000'~&~	~&~'BL'~&~	~&~'BL'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'MULT'~&~	~&~'014F3DAF7846A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'5965907037'~&~	~&~'MULTICULTURAL AFFAIRS'~&~	~&~'86'~&~	~&~'BL'~&~	~&~'O'~&~	~&~'1021120'~&~	~&~'FRANKLIN HALL'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'209905040000000000'~&~	~&~NULL~&~	~&~'BL'~&~	~&~'ASDV'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9520086'~&~	~&~'9520000'~&~	~&~'BL'~&~	~&~'BL'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'MUMA'~&~	~&~'014F3DAF7847A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'2422606713'~&~	~&~'MUSICAL ATTRACTIONS'~&~	~&~'42'~&~	~&~'BL'~&~	~&~'N'~&~	~&~'2342653'~&~	~&~'MUSIC 121'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'209607010000000000'~&~	~&~NULL~&~	~&~'BL'~&~	~&~'MUS'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9520042'~&~	~&~'9520000'~&~	~&~'BL'~&~	~&~'BL'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'MUOR'~&~	~&~'014F3DAF7848A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'2422606713'~&~	~&~'MUSIC SCHOOL - ORGAN'~&~	~&~'42'~&~	~&~'BL'~&~	~&~'O'~&~	~&~'1042600'~&~	~&~'MUSIC'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'209804060000000000'~&~	~&~NULL~&~	~&~'BL'~&~	~&~'MUEN'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9520042'~&~	~&~'9520000'~&~	~&~'BL'~&~	~&~'BL'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'MUPB'~&~	~&~'014F3DAF7849A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'2422606713'~&~	~&~'MUSIC SCHOOL PUBLICATIONS'~&~	~&~'42'~&~	~&~'BL'~&~	~&~'O'~&~	~&~'1042600'~&~	~&~'MUSIC'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'209804060000000000'~&~	~&~NULL~&~	~&~'BL'~&~	~&~'MUAD'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'MUPF'~&~	~&~'014F3DAF784AA448E043814FD28EA448'~&~	~&~'1'~&~	~&~'2422606713'~&~	~&~'MUSIC PERFORMANCE FUND'~&~	~&~'42'~&~	~&~'BL'~&~	~&~'O'~&~	~&~'2142612'~&~	~&~'MUSIC 121'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'209607010000000000'~&~	~&~NULL~&~	~&~'BL'~&~	~&~'MUS'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9520042'~&~	~&~'9520000'~&~	~&~'BL'~&~	~&~'BL'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'MUPT'~&~	~&~'014F3DAF784BA448E043814FD28EA448'~&~	~&~'1'~&~	~&~'2422606713'~&~	~&~'MUSIC SCHOOL-PIANO TECHNOLOGY'~&~	~&~'42'~&~	~&~'BL'~&~	~&~'O'~&~	~&~'1042600'~&~	~&~'MUSIC'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'209804060000000000'~&~	~&~NULL~&~	~&~'BL'~&~	~&~'MUTP'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9520042'~&~	~&~'9520000'~&~	~&~'BL'~&~	~&~'BL'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'MURG'~&~	~&~'014F3DAF784CA448E043814FD28EA448'~&~	~&~'1'~&~	~&~'2422606713'~&~	~&~'MUSIC RESEARCH GRANTS'~&~	~&~'42'~&~	~&~'BL'~&~	~&~'O'~&~	~&~'1042600'~&~	~&~'MUSIC 121'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'209607010000000000'~&~	~&~NULL~&~	~&~'BL'~&~	~&~'MUAD'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9520042'~&~	~&~'9520000'~&~	~&~'BL'~&~	~&~'BL'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'MUS'~&~	~&~'014F3DAF784DA448E043814FD28EA448'~&~	~&~'1'~&~	~&~'2422606713'~&~	~&~'MUSIC'~&~	~&~'42'~&~	~&~'BL'~&~	~&~'R'~&~	~&~'1042600'~&~	~&~'MUSIC 121'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405-2001'~&~	~&~'US'~&~	~&~'209307010000000000'~&~	~&~NULL~&~	~&~'BL'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9520042'~&~	~&~'9520000'~&~	~&~'BL'~&~	~&~'BL'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'MUSL'~&~	~&~'014F3DAF784EA448E043814FD28EA448'~&~	~&~'1'~&~	~&~'1896903531'~&~	~&~'MUSIC LIBRARY'~&~	~&~'68'~&~	~&~'BL'~&~	~&~'O'~&~	~&~'1047400'~&~	~&~'1320 E. 10TH ST.'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'209905070000000000'~&~	~&~NULL~&~	~&~'BL'~&~	~&~'LCL'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9520068'~&~	~&~'9520000'~&~	~&~'BL'~&~	~&~'BL'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'MUSP'~&~	~&~'014F3DAF784FA448E043814FD28EA448'~&~	~&~'1'~&~	~&~'2422606713'~&~	~&~'MUSIC SPECIAL PROGRAMS'~&~	~&~'42'~&~	~&~'BL'~&~	~&~'O'~&~	~&~'2042678'~&~	~&~'MUSIC 121'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'209607010000000000'~&~	~&~NULL~&~	~&~'BL'~&~	~&~'MUAD'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9520042'~&~	~&~'9520000'~&~	~&~'BL'~&~	~&~'BL'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'MUSS'~&~	~&~'014F3DAF7850A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'2422606713'~&~	~&~'STUDENT SERVICES-MUSIC'~&~	~&~'42'~&~	~&~'BL'~&~	~&~'O'~&~	~&~'1042675'~&~	~&~'MUSIC 121'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'209607010000000000'~&~	~&~NULL~&~	~&~'BL'~&~	~&~'MUAR'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9520042'~&~	~&~'9520000'~&~	~&~'BL'~&~	~&~'BL'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'MUST'~&~	~&~'014F3DAF7851A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'2422606713'~&~	~&~'MUSIC SCHOOL-STRING TECHNOLOGY'~&~	~&~'42'~&~	~&~'BL'~&~	~&~'O'~&~	~&~'1042600'~&~	~&~'MUSIC'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'209804060000000000'~&~	~&~NULL~&~	~&~'BL'~&~	~&~'MUTP'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'MUTH'~&~	~&~'014F3DAF7852A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'2422606713'~&~	~&~'MUSIC THEORY'~&~	~&~'42'~&~	~&~'BL'~&~	~&~'O'~&~	~&~'1042600'~&~	~&~'MUSIC'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'209804060000000000'~&~	~&~NULL~&~	~&~'BL'~&~	~&~'MUAC'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9520042'~&~	~&~'9520000'~&~	~&~'BL'~&~	~&~'BL'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'MUTP'~&~	~&~'014F3DAF7853A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'2422606713'~&~	~&~'TECHNOLOGY PROGRAMS-MUSIC'~&~	~&~'42'~&~	~&~'BL'~&~	~&~'O'~&~	~&~'1042620'~&~	~&~'MUSIC 121'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'209607010000000000'~&~	~&~NULL~&~	~&~'BL'~&~	~&~'MUS'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9520042'~&~	~&~'9520000'~&~	~&~'BL'~&~	~&~'BL'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'MUVO'~&~	~&~'014F3DAF7854A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'2422606713'~&~	~&~'MUSIC-VOICE DEPARTMENT'~&~	~&~'42'~&~	~&~'BL'~&~	~&~'O'~&~	~&~'1042600'~&~	~&~'MUSIC'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'209804060000000000'~&~	~&~NULL~&~	~&~'BL'~&~	~&~'MUAM'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'NAMS'~&~	~&~'014F3DAF81D0A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'1872708343'~&~	~&~'AMERICAN STUDIES-NFAS'~&~	~&~'52'~&~	~&~'BL'~&~	~&~'O'~&~	~&~'1021933'~&~	~&~'BRYAN HALL 100'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'200503210000000000'~&~	~&~NULL~&~	~&~'BL'~&~	~&~'NFAS'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9520052'~&~	~&~'9520000'~&~	~&~'BL'~&~	~&~'BL'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'NCAR'~&~	~&~'014F3DAF7FFCA448E043814FD28EA448'~&~	~&~'1'~&~	~&~'3083208092'~&~	~&~'NATIONAL CTR ON ACCESSIBLITY'~&~	~&~'28'~&~	~&~'BL'~&~	~&~'H'~&~	~&~'1046600'~&~	~&~'HPER'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'200011020000000000'~&~	~&~NULL~&~	~&~'BL'~&~	~&~'RPAD'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9520028'~&~	~&~'9520000'~&~	~&~'BL'~&~	~&~'BL'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'NCBS'~&~	~&~'014F3DAF7855A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'4321004623'~&~	~&~'NAT`L COUNCIL FOR BLACK STUDYLACK STUDY'~&~	~&~'04'~&~	~&~'BL'~&~	~&~'H'~&~	~&~'1023200'~&~	~&~'KIRKWOOD HALL'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'209803240000000000'~&~	~&~'209804010000000000'~&~	~&~'BL'~&~	~&~'AFRO'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'NCMC'~&~	~&~'014F3DAF81C2A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'1872708343'~&~	~&~'COMMUNICATION ~ CULT-AMER STDS'~&~	~&~'52'~&~	~&~'BL'~&~	~&~'O'~&~	~&~'1021933'~&~	~&~'BRYAN HALL 100'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'200503210000000000'~&~	~&~NULL~&~	~&~'BL'~&~	~&~'NFAS'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9520052'~&~	~&~'9520000'~&~	~&~'BL'~&~	~&~'BL'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'NELC'~&~	~&~'014F3DAF7856A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'2362105752'~&~	~&~'NEAR EASTERN LANGS ~ CULTURES'~&~	~&~'04'~&~	~&~'BL'~&~	~&~'O'~&~	~&~'1029900'~&~	~&~'GOODBODY 216'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405-2401'~&~	~&~'US'~&~	~&~'209307010000000000'~&~	~&~NULL~&~	~&~'BL'~&~	~&~'ARSC'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9520004'~&~	~&~'9520000'~&~	~&~'BL'~&~	~&~'BL'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'NELL'~&~	~&~'014F3DAF7857A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'4321004623'~&~	~&~'NEAR EASTERN LANGUAGES ~ CULTURES'~&~	~&~'04'~&~	~&~'BL'~&~	~&~'H'~&~	~&~'1023200'~&~	~&~'KIRKWOOD HALL'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'209803240000000000'~&~	~&~'209804010000000000'~&~	~&~'BL'~&~	~&~'NELC'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'NEUR'~&~	~&~'014F3DAF7858A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'2553405475'~&~	~&~'NEUROLOGY'~&~	~&~'10'~&~	~&~'BL'~&~	~&~'H'~&~	~&~'1035600'~&~	~&~'JORDAN HALL 104'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'209803250000000000'~&~	~&~'209804010000000000'~&~	~&~'BL'~&~	~&~'MED'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'NEUS'~&~	~&~'014F3DAF7859A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'2362105752'~&~	~&~'NEURAL SCIENCE'~&~	~&~'04'~&~	~&~'BL'~&~	~&~'O'~&~	~&~'1030200'~&~	~&~'PSYCHOLOGY 361'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405-1301'~&~	~&~'US'~&~	~&~'209307010000000000'~&~	~&~NULL~&~	~&~'BL'~&~	~&~'ARSC'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9520004'~&~	~&~'9520000'~&~	~&~'BL'~&~	~&~'BL'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'NFAS'~&~	~&~'014F3DAF819CA448E043814FD28EA448'~&~	~&~'1'~&~	~&~'1872708343'~&~	~&~'NEW FOCUS IN AMERICAN STUDIES'~&~	~&~'52'~&~	~&~'BL'~&~	~&~'O'~&~	~&~'1021933'~&~	~&~'BRYAN HALL 100'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'200503030000000000'~&~	~&~NULL~&~	~&~'BL'~&~	~&~'CTE'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9520052'~&~	~&~'9520000'~&~	~&~'BL'~&~	~&~'BL'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'NHIS'~&~	~&~'014F3DAF81CDA448E043814FD28EA448'~&~	~&~'1'~&~	~&~'1872708343'~&~	~&~'HISTORY-NEW FOCUS IN AM STDS'~&~	~&~'52'~&~	~&~'BL'~&~	~&~'O'~&~	~&~'1021933'~&~	~&~'BRYAN HALL 100'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'200503210000000000'~&~	~&~NULL~&~	~&~'BL'~&~	~&~'NFAS'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9520052'~&~	~&~'9520000'~&~	~&~'BL'~&~	~&~'BL'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'NIFS'~&~	~&~'014F3DAF785AA448E043814FD28EA448'~&~	~&~'1'~&~	~&~'2871205128'~&~	~&~'NATIONAL INSTITUTE FOR FITNESS'~&~	~&~'28'~&~	~&~'BL'~&~	~&~'H'~&~	~&~'1045000'~&~	~&~'HPER  111'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'209803300000000000'~&~	~&~'209804010000000000'~&~	~&~'BL'~&~	~&~'KINE'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
