HEADER[~&~	~&~CA_ICR_ACCT_GNRTD_ID::DECIMAL~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~FIN_COA_CD::VARCHAR~&~	~&~ACCOUNT_NBR::VARCHAR~&~	~&~ICR_FIN_COA_CD::VARCHAR~&~	~&~ICR_FIN_ACCT_NBR::VARCHAR~&~	~&~ACLN_PCT::VARCHAR~&~	~&~DOBJ_MAINT_CD_ACTV_IND::VARCHAR~&~	~&~]HEADER
RECORD[~&~	~&~'10713'~&~	~&~'AF204E1BF4A89BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4524746'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10714'~&~	~&~'AF204E1BF4A99BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4524747'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10715'~&~	~&~'AF204E1BF4AA9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4524748'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10716'~&~	~&~'AF204E1BF4AB9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4524749'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10717'~&~	~&~'AF204E1BF4AC9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4524750'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10718'~&~	~&~'AF204E1BF4AD9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624566'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10719'~&~	~&~'AF204E1BF4AE9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624567'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10720'~&~	~&~'AF204E1BF4AF9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624568'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10721'~&~	~&~'AF204E1BF4B09BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624569'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10722'~&~	~&~'AF204E1BF4B19BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624570'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10723'~&~	~&~'AF204E1BF4B29BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624571'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10724'~&~	~&~'AF204E1BF4B39BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624572'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10725'~&~	~&~'AF204E1BF4B49BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624573'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10726'~&~	~&~'AF204E1BF4B59BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624574'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10727'~&~	~&~'AF204E1BF4B69BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624575'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10728'~&~	~&~'AF204E1BF4B79BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624576'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10729'~&~	~&~'AF204E1BF4B89BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624577'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10730'~&~	~&~'AF204E1BF4B99BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624578'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10731'~&~	~&~'AF204E1BF4BA9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624579'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10732'~&~	~&~'AF204E1BF4BB9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624580'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10733'~&~	~&~'AF204E1BF4BC9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624581'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10734'~&~	~&~'AF204E1BF4BD9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624582'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10735'~&~	~&~'AF204E1BF4BE9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624583'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10736'~&~	~&~'AF204E1BF4BF9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624584'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10737'~&~	~&~'AF204E1BF4C09BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624585'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10738'~&~	~&~'AF204E1BF4C19BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624586'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10739'~&~	~&~'AF204E1BF4C29BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624587'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10740'~&~	~&~'AF204E1BF4C39BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624588'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10741'~&~	~&~'AF204E1BF4C49BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624589'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10742'~&~	~&~'AF204E1BF4C59BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624590'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10743'~&~	~&~'AF204E1BF4C69BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624591'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10744'~&~	~&~'AF204E1BF4C79BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624592'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10745'~&~	~&~'AF204E1BF4C89BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624593'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10746'~&~	~&~'AF204E1BF4C99BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624594'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10747'~&~	~&~'AF204E1BF4CA9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624595'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10748'~&~	~&~'AF204E1BF4CB9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624596'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10749'~&~	~&~'AF204E1BF4CC9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624597'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10750'~&~	~&~'AF204E1BF4CD9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624598'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10751'~&~	~&~'AF204E1BF4CE9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624599'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10752'~&~	~&~'AF204E1BF4CF9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624600'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10753'~&~	~&~'AF204E1BF4D09BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624601'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10754'~&~	~&~'AF204E1BF4D19BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624602'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10755'~&~	~&~'AF204E1BF4D29BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624603'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10756'~&~	~&~'AF204E1BF4D39BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624604'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10757'~&~	~&~'AF204E1BF4D49BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624605'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10758'~&~	~&~'AF204E1BF4D59BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624606'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10759'~&~	~&~'AF204E1BF4D69BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624607'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10760'~&~	~&~'AF204E1BF4D79BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624608'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10761'~&~	~&~'AF204E1BF4D89BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624609'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10762'~&~	~&~'AF204E1BF4D99BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624610'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10763'~&~	~&~'AF204E1BF4DA9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624611'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10764'~&~	~&~'AF204E1BF4DB9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624612'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10765'~&~	~&~'AF204E1BF4DC9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624613'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10766'~&~	~&~'AF204E1BF4DD9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624614'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10767'~&~	~&~'AF204E1BF4DE9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624615'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10768'~&~	~&~'AF204E1BF4DF9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624616'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10769'~&~	~&~'AF204E1BF4E09BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624617'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10770'~&~	~&~'AF204E1BF4E19BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624644'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10771'~&~	~&~'AF204E1BF4E29BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624645'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10772'~&~	~&~'AF204E1BF4E39BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624646'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10773'~&~	~&~'AF204E1BF4E49BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624647'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10774'~&~	~&~'AF204E1BF4E59BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624648'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10775'~&~	~&~'AF204E1BF4E69BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624649'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10776'~&~	~&~'AF204E1BF4E79BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624650'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10777'~&~	~&~'AF204E1BF4E89BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624651'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10778'~&~	~&~'AF204E1BF4E99BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624652'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10779'~&~	~&~'AF204E1BF4EA9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624653'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10780'~&~	~&~'AF204E1BF4EB9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624654'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10781'~&~	~&~'AF204E1BF4EC9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624655'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10782'~&~	~&~'AF204E1BF4ED9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624656'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10783'~&~	~&~'AF204E1BF4EE9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624657'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10784'~&~	~&~'AF204E1BF4EF9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624658'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10785'~&~	~&~'AF204E1BF4F09BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624659'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10786'~&~	~&~'AF204E1BF4F19BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624660'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10787'~&~	~&~'AF204E1BF4F29BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624661'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10788'~&~	~&~'AF204E1BF4F39BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624662'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10789'~&~	~&~'AF204E1BF4F49BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624663'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10790'~&~	~&~'AF204E1BF4F59BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624664'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10791'~&~	~&~'AF204E1BF4F69BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624665'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10792'~&~	~&~'AF204E1BF4F79BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624666'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10793'~&~	~&~'AF204E1BF4F89BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624667'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10794'~&~	~&~'AF204E1BF4F99BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624668'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10795'~&~	~&~'AF204E1BF4FA9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624669'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10796'~&~	~&~'AF204E1BF4FB9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624670'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10797'~&~	~&~'AF204E1BF4FC9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624671'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10798'~&~	~&~'AF204E1BF4FD9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624672'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10799'~&~	~&~'AF204E1BF4FE9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624673'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10800'~&~	~&~'AF204E1BF4FF9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624674'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10801'~&~	~&~'AF204E1BF5009BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624675'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10802'~&~	~&~'AF204E1BF5019BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624676'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10803'~&~	~&~'AF204E1BF5029BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624677'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10804'~&~	~&~'AF204E1BF5039BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624678'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10805'~&~	~&~'AF204E1BF5049BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624679'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10806'~&~	~&~'AF204E1BF5059BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624680'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10807'~&~	~&~'AF204E1BF5069BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624681'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10808'~&~	~&~'AF204E1BF5079BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624682'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10809'~&~	~&~'AF204E1BF5089BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624683'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10810'~&~	~&~'AF204E1BF5099BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624684'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10811'~&~	~&~'AF204E1BF50A9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624685'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10812'~&~	~&~'AF204E1BF50B9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4624686'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
