HEADER[~&~	~&~FIN_COA_CD::VARCHAR~&~	~&~ACCOUNT_NBR::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~ACCOUNT_NM::VARCHAR~&~	~&~ACCT_FSC_OFC_UID::VARCHAR~&~	~&~ACCT_SPVSR_UNVL_ID::VARCHAR~&~	~&~ACCT_MGR_UNVL_ID::VARCHAR~&~	~&~ORG_CD::VARCHAR~&~	~&~ACCT_TYP_CD::VARCHAR~&~	~&~ACCT_PHYS_CMP_CD::VARCHAR~&~	~&~SUB_FUND_GRP_CD::VARCHAR~&~	~&~ACCT_FRNG_BNFT_CD::VARCHAR~&~	~&~FIN_HGH_ED_FUNC_CD::VARCHAR~&~	~&~ACCT_RSTRC_STAT_CD::VARCHAR~&~	~&~ACCT_RSTRC_STAT_DT::TIMESTAMP~&~	~&~ACCT_CITY_NM::VARCHAR~&~	~&~ACCT_STATE_CD::VARCHAR~&~	~&~ACCT_STREET_ADDR::VARCHAR~&~	~&~ACCT_ZIP_CD::VARCHAR~&~	~&~RPTS_TO_FIN_COA_CD::VARCHAR~&~	~&~RPTS_TO_ACCT_NBR::VARCHAR~&~	~&~ACCT_CREATE_DT::TIMESTAMP~&~	~&~ACCT_EFFECT_DT::TIMESTAMP~&~	~&~ACCT_EXPIRATION_DT::TIMESTAMP~&~	~&~CONT_FIN_COA_CD::VARCHAR~&~	~&~CONT_ACCOUNT_NBR::VARCHAR~&~	~&~ENDOW_FIN_COA_CD::VARCHAR~&~	~&~ENDOW_ACCOUNT_NBR::VARCHAR~&~	~&~CONTR_CTRL_FCOA_CD::VARCHAR~&~	~&~CONTR_CTRLACCT_NBR::VARCHAR~&~	~&~INCOME_FIN_COA_CD::VARCHAR~&~	~&~INCOME_ACCOUNT_NBR::VARCHAR~&~	~&~ACCT_ICR_TYP_CD::VARCHAR~&~	~&~AC_CSTM_ICREXCL_CD::VARCHAR~&~	~&~FIN_SERIES_ID::VARCHAR~&~	~&~ICR_FIN_COA_CD::VARCHAR~&~	~&~ICR_ACCOUNT_NBR::VARCHAR~&~	~&~ACCT_IN_FP_CD::VARCHAR~&~	~&~BDGT_REC_LVL_CD::VARCHAR~&~	~&~ACCT_SF_CD::VARCHAR~&~	~&~ACCT_PND_SF_CD::VARCHAR~&~	~&~FIN_EXT_ENC_SF_CD::VARCHAR~&~	~&~FIN_INT_ENC_SF_CD::VARCHAR~&~	~&~FIN_PRE_ENC_SF_CD::VARCHAR~&~	~&~FIN_OBJ_PRSCTRL_CD::VARCHAR~&~	~&~CG_CFDA_NBR::VARCHAR~&~	~&~ACCT_OFF_CMP_IND::VARCHAR~&~	~&~ACCT_CLOSED_IND::VARCHAR~&~	~&~CG_ACCT_RESP_ID::DECIMAL~&~	~&~LBR_BEN_RT_CAT_CD::VARCHAR~&~	~&~]HEADER
RECORD[~&~	~&~'BL'~&~	~&~'4824587'~&~	~&~'451F07780BB2B1C6E043814FD881B1C6'~&~	~&~'2'~&~	~&~'NSF DCB-9196191 ESTELLE'~&~	~&~'1717108990'~&~	~&~'6276904397'~&~	~&~'1781003865'~&~	~&~'BI'~&~	~&~'NA'~&~	~&~'BL'~&~	~&~'FEDERG'~&~	~&~'Y'~&~	~&~'IPR'~&~	~&~'R'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'JORDAN 044'~&~	~&~'47405-6801'~&~	~&~'IU'~&~	~&~NULL~&~	~&~'199108010000000000'~&~	~&~'199108010000000000'~&~	~&~'199304300000000000'~&~	~&~'BL'~&~	~&~'5431400'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'UA'~&~	~&~'6812757'~&~	~&~'23'~&~	~&~'N'~&~	~&~'119'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'N'~&~	~&~'L'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'47.074'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'11'~&~	~&~'--'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'4824588'~&~	~&~'451F07780BB3B1C6E043814FD881B1C6'~&~	~&~'2'~&~	~&~'NSF DIR-9014276 AVIARY'~&~	~&~'1463708773'~&~	~&~'5601108543'~&~	~&~'1781003865'~&~	~&~'BI'~&~	~&~'NA'~&~	~&~'BL'~&~	~&~'FEDERK'~&~	~&~'Y'~&~	~&~'IN'~&~	~&~'R'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'JORDAN 044'~&~	~&~'47405-6801'~&~	~&~'IU'~&~	~&~NULL~&~	~&~'199009150000000000'~&~	~&~'199009150000000000'~&~	~&~'199608310000000000'~&~	~&~'BL'~&~	~&~'5431400'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'UA'~&~	~&~'6812757'~&~	~&~'10'~&~	~&~'N'~&~	~&~'000'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~NULL~&~	~&~'L'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'47.074'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'11'~&~	~&~'--'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'4824589'~&~	~&~'451F07780BB4B1C6E043814FD881B1C6'~&~	~&~'2'~&~	~&~'NSF DIR-9014276 DNA'~&~	~&~'1463708773'~&~	~&~'5599001606'~&~	~&~'4205208566'~&~	~&~'BI'~&~	~&~'NA'~&~	~&~'BL'~&~	~&~'FEDERK'~&~	~&~'Y'~&~	~&~'IN'~&~	~&~'R'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'JORDAN 044'~&~	~&~'47405-6801'~&~	~&~'IU'~&~	~&~NULL~&~	~&~'199009150000000000'~&~	~&~'199009150000000000'~&~	~&~'199608310000000000'~&~	~&~'BL'~&~	~&~'5431400'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'UA'~&~	~&~'6812757'~&~	~&~'23'~&~	~&~'N'~&~	~&~'014'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~NULL~&~	~&~'L'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'47.074'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'7'~&~	~&~'--'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'4824590'~&~	~&~'451F07780BB5B1C6E043814FD881B1C6'~&~	~&~'2'~&~	~&~'NSF DIR-9014276 GRIMES'~&~	~&~'3012703100'~&~	~&~'1463708773'~&~	~&~'1781003865'~&~	~&~'BI'~&~	~&~'NA'~&~	~&~'BL'~&~	~&~'FEDERG'~&~	~&~'Y'~&~	~&~'S&F'~&~	~&~'R'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'JORDAN 044'~&~	~&~'47405-6801'~&~	~&~'IU'~&~	~&~NULL~&~	~&~'199203090000000000'~&~	~&~'199203090000000000'~&~	~&~'199508240000000000'~&~	~&~'BL'~&~	~&~'5431400'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'UA'~&~	~&~'6812757'~&~	~&~'23'~&~	~&~'N'~&~	~&~'014'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~NULL~&~	~&~'L'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'47.074'~&~	~&~'N'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'--'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'4824591'~&~	~&~'451F07780BB6B1C6E043814FD881B1C6'~&~	~&~'2'~&~	~&~'NSF DIR-9014276 JOHNSEN'~&~	~&~'3012703100'~&~	~&~'1463708773'~&~	~&~'4205601851'~&~	~&~'BI'~&~	~&~'NA'~&~	~&~'BL'~&~	~&~'FEDERG'~&~	~&~'Y'~&~	~&~'S&F'~&~	~&~'R'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'JORDAN 044'~&~	~&~'47405-6801'~&~	~&~'IU'~&~	~&~NULL~&~	~&~'199203090000000000'~&~	~&~'199203090000000000'~&~	~&~'199508240000000000'~&~	~&~'BL'~&~	~&~'5431400'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'UA'~&~	~&~'6812757'~&~	~&~'23'~&~	~&~'N'~&~	~&~'014'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~NULL~&~	~&~'L'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'N'~&~	~&~'Y'~&~	~&~'5'~&~	~&~'--'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'4824592'~&~	~&~'451F07780BB7B1C6E043814FD881B1C6'~&~	~&~'2'~&~	~&~'NSF DIR-9014276 PIPER'~&~	~&~'3012703100'~&~	~&~'1463708773'~&~	~&~'4207803670'~&~	~&~'BI'~&~	~&~'NA'~&~	~&~'BL'~&~	~&~'FEDERG'~&~	~&~'Y'~&~	~&~'S&F'~&~	~&~'R'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'JORDAN 044'~&~	~&~'47405-6801'~&~	~&~'IU'~&~	~&~NULL~&~	~&~'199203090000000000'~&~	~&~'199203090000000000'~&~	~&~'199402280000000000'~&~	~&~'BL'~&~	~&~'5431400'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'UA'~&~	~&~'6812757'~&~	~&~'23'~&~	~&~'N'~&~	~&~'014'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'N'~&~	~&~'L'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'47.074'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'5'~&~	~&~'--'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'4824593'~&~	~&~'451F07780BB8B1C6E043814FD881B1C6'~&~	~&~'2'~&~	~&~'NSF DIR-9014276 ALBRECHT'~&~	~&~'3012703100'~&~	~&~'1463708773'~&~	~&~'1781003865'~&~	~&~'BI'~&~	~&~'NA'~&~	~&~'BL'~&~	~&~'FEDERG'~&~	~&~'Y'~&~	~&~'S&F'~&~	~&~'R'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'JORDAN 044'~&~	~&~'47405-6801'~&~	~&~'IU'~&~	~&~NULL~&~	~&~'199203090000000000'~&~	~&~'199203090000000000'~&~	~&~'199402280000000000'~&~	~&~'BL'~&~	~&~'5431400'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'UA'~&~	~&~'6812757'~&~	~&~'23'~&~	~&~'N'~&~	~&~'014'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'N'~&~	~&~'L'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'47.074'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'5'~&~	~&~'--'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'4824594'~&~	~&~'451F07780BB9B1C6E043814FD881B1C6'~&~	~&~'2'~&~	~&~'NSF DIR-9014276 BAUBE'~&~	~&~'3012703100'~&~	~&~'1463708773'~&~	~&~'1781003865'~&~	~&~'BI'~&~	~&~'NA'~&~	~&~'BL'~&~	~&~'FEDERG'~&~	~&~'Y'~&~	~&~'S&F'~&~	~&~'R'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'JORDAN 044'~&~	~&~'47405-6801'~&~	~&~'IU'~&~	~&~NULL~&~	~&~'199203090000000000'~&~	~&~'199203090000000000'~&~	~&~'199402280000000000'~&~	~&~'BL'~&~	~&~'5431400'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'UA'~&~	~&~'6812757'~&~	~&~'23'~&~	~&~'N'~&~	~&~'014'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'N'~&~	~&~'L'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'47.074'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'1'~&~	~&~'--'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'4824595'~&~	~&~'451F07780BBAB1C6E043814FD881B1C6'~&~	~&~'2'~&~	~&~'NSF DIR-9014276 CRISTOL'~&~	~&~'3012703100'~&~	~&~'1463708773'~&~	~&~'4212109427'~&~	~&~'BI'~&~	~&~'NA'~&~	~&~'BL'~&~	~&~'FEDERG'~&~	~&~'Y'~&~	~&~'S&F'~&~	~&~'R'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'JORDAN 044'~&~	~&~'47405-6801'~&~	~&~'IU'~&~	~&~NULL~&~	~&~'199203090000000000'~&~	~&~'199203090000000000'~&~	~&~'199402280000000000'~&~	~&~'BL'~&~	~&~'5431400'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'UA'~&~	~&~'6812757'~&~	~&~'23'~&~	~&~'N'~&~	~&~'014'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'N'~&~	~&~'L'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'47.074'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'1'~&~	~&~'--'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'4824596'~&~	~&~'451F07780BBBB1C6E043814FD881B1C6'~&~	~&~'2'~&~	~&~'NSF DIR-9014276 FREEBERG'~&~	~&~'1463708773'~&~	~&~'5599000352'~&~	~&~'4212400813'~&~	~&~'BI'~&~	~&~'NA'~&~	~&~'BL'~&~	~&~'FEDERK'~&~	~&~'Y'~&~	~&~'S&F'~&~	~&~'R'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'JORDAN 044'~&~	~&~'47405-6801'~&~	~&~'IU'~&~	~&~NULL~&~	~&~'199203090000000000'~&~	~&~'199203090000000000'~&~	~&~'199608310000000000'~&~	~&~'BL'~&~	~&~'5431400'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'UA'~&~	~&~'6812757'~&~	~&~'21'~&~	~&~'N'~&~	~&~'014'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~NULL~&~	~&~'L'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'47.074'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'13'~&~	~&~'--'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'4824597'~&~	~&~'451F07780BBCB1C6E043814FD881B1C6'~&~	~&~'2'~&~	~&~'NSF DIR-9014276 HORAN'~&~	~&~'1463708773'~&~	~&~'5598509810'~&~	~&~'4215903770'~&~	~&~'BI'~&~	~&~'NA'~&~	~&~'BL'~&~	~&~'FEDERK'~&~	~&~'Y'~&~	~&~'S&F'~&~	~&~'R'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'JORDAN 044'~&~	~&~'47405-6801'~&~	~&~'IU'~&~	~&~NULL~&~	~&~'199203090000000000'~&~	~&~'199203090000000000'~&~	~&~'199608310000000000'~&~	~&~'BL'~&~	~&~'5431400'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'UA'~&~	~&~'6812757'~&~	~&~'21'~&~	~&~'N'~&~	~&~'014'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~NULL~&~	~&~'L'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'47.074'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'9'~&~	~&~'--'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'4824598'~&~	~&~'451F07780BBDB1C6E043814FD881B1C6'~&~	~&~'2'~&~	~&~'NSF DIR-9014276 HORAN'~&~	~&~'1463708773'~&~	~&~'5598104606'~&~	~&~'1781003865'~&~	~&~'BI'~&~	~&~'NA'~&~	~&~'BL'~&~	~&~'FEDERK'~&~	~&~'Y'~&~	~&~'S&F'~&~	~&~'R'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'JORDAN 044'~&~	~&~'47405-6801'~&~	~&~'IU'~&~	~&~NULL~&~	~&~'199203090000000000'~&~	~&~'199203090000000000'~&~	~&~'199608310000000000'~&~	~&~'BL'~&~	~&~'5431400'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'UA'~&~	~&~'6812757'~&~	~&~'21'~&~	~&~'N'~&~	~&~'014'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~NULL~&~	~&~'L'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'47.074'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'14'~&~	~&~'--'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'4824599'~&~	~&~'451F07780BBEB1C6E043814FD881B1C6'~&~	~&~'2'~&~	~&~'NSF DIR-9014276 KIGHT'~&~	~&~'1463708773'~&~	~&~'6276904397'~&~	~&~'4217300016'~&~	~&~'BI'~&~	~&~'NA'~&~	~&~'BL'~&~	~&~'FEDERK'~&~	~&~'Y'~&~	~&~'S&F'~&~	~&~'R'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'JORDAN 044'~&~	~&~'47405-6801'~&~	~&~'IU'~&~	~&~NULL~&~	~&~'199203090000000000'~&~	~&~'199203090000000000'~&~	~&~'199608310000000000'~&~	~&~'BL'~&~	~&~'5431400'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'UA'~&~	~&~'6812757'~&~	~&~'21'~&~	~&~'N'~&~	~&~'014'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~NULL~&~	~&~'L'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'47.074'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'5'~&~	~&~'--'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'4824600'~&~	~&~'451F07780BBFB1C6E043814FD881B1C6'~&~	~&~'2'~&~	~&~'NSF MCB-9733958  Y BRUN'~&~	~&~'6076602019'~&~	~&~'6276904397'~&~	~&~'1781003865'~&~	~&~'BI'~&~	~&~'NA'~&~	~&~'BL'~&~	~&~'FEDERP'~&~	~&~'Y'~&~	~&~'IPR'~&~	~&~'R'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'JORDAN 044'~&~	~&~'47405'~&~	~&~NULL~&~	~&~NULL~&~	~&~'199805071638190000'~&~	~&~'199805150000000000'~&~	~&~'200404300000000000'~&~	~&~'BL'~&~	~&~'2324689'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'UA'~&~	~&~'6812757'~&~	~&~'21'~&~	~&~NULL~&~	~&~'092'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~NULL~&~	~&~'O'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'47.074'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'5'~&~	~&~'--'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'4824601'~&~	~&~'451F07780BC0B1C6E043814FD881B1C6'~&~	~&~'2'~&~	~&~'NSF BNS-8706866 PHILLIPS'~&~	~&~'1719005561'~&~	~&~'5594206387'~&~	~&~'4219606069'~&~	~&~'BI'~&~	~&~'NA'~&~	~&~'BL'~&~	~&~'FEDERG'~&~	~&~'Y'~&~	~&~'IPR'~&~	~&~'R'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'JORDAN 044'~&~	~&~'47405-6801'~&~	~&~'IU'~&~	~&~NULL~&~	~&~'198801010000000000'~&~	~&~'198801010000000000'~&~	~&~'199106300000000000'~&~	~&~'BL'~&~	~&~'5431400'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'UA'~&~	~&~'6812757'~&~	~&~'23'~&~	~&~'N'~&~	~&~'088'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~NULL~&~	~&~'L'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'N'~&~	~&~'Y'~&~	~&~'5'~&~	~&~'--'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'4824602'~&~	~&~'451F07780BC1B1C6E043814FD881B1C6'~&~	~&~'2'~&~	~&~'NSF DIR-9014276 MONK'~&~	~&~'1463708773'~&~	~&~'5594003018'~&~	~&~'4221904096'~&~	~&~'BI'~&~	~&~'NA'~&~	~&~'BL'~&~	~&~'FEDERK'~&~	~&~'Y'~&~	~&~'S&F'~&~	~&~'R'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'JORDAN 044'~&~	~&~'47405-6801'~&~	~&~'IU'~&~	~&~NULL~&~	~&~'199203090000000000'~&~	~&~'199203090000000000'~&~	~&~'199608310000000000'~&~	~&~'BL'~&~	~&~'5431400'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'UA'~&~	~&~'6812757'~&~	~&~'21'~&~	~&~'N'~&~	~&~'014'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~NULL~&~	~&~'L'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'47.074'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'5'~&~	~&~'--'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'4824603'~&~	~&~'451F07780BC2B1C6E043814FD881B1C6'~&~	~&~'2'~&~	~&~'NSF DIR-9014276 SAYEED'~&~	~&~'1463708773'~&~	~&~'6276904397'~&~	~&~'4222102340'~&~	~&~'BI'~&~	~&~'NA'~&~	~&~'BL'~&~	~&~'FEDERK'~&~	~&~'Y'~&~	~&~'S&F'~&~	~&~'R'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'JORDAN 044'~&~	~&~'47405-6801'~&~	~&~'IU'~&~	~&~NULL~&~	~&~'199203090000000000'~&~	~&~'199203090000000000'~&~	~&~'199608310000000000'~&~	~&~'BL'~&~	~&~'5431400'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'UA'~&~	~&~'6812757'~&~	~&~'23'~&~	~&~'N'~&~	~&~'014'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~NULL~&~	~&~'L'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'47.074'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'7'~&~	~&~'--'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'4824604'~&~	~&~'451F07780BC3B1C6E043814FD881B1C6'~&~	~&~'2'~&~	~&~'NSF DIR-9014276 TITUS'~&~	~&~'1463708773'~&~	~&~'6276904397'~&~	~&~'1781003865'~&~	~&~'BI'~&~	~&~'NA'~&~	~&~'BL'~&~	~&~'FEDERK'~&~	~&~'Y'~&~	~&~'S&F'~&~	~&~'R'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'JORDAN 044'~&~	~&~'47405-6801'~&~	~&~'IU'~&~	~&~NULL~&~	~&~'199203090000000000'~&~	~&~'199203090000000000'~&~	~&~'199608310000000000'~&~	~&~'BL'~&~	~&~'5431400'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'UA'~&~	~&~'6812757'~&~	~&~'21'~&~	~&~'N'~&~	~&~'014'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~NULL~&~	~&~'L'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'47.074'~&~	~&~'N'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'--'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'4824605'~&~	~&~'451F07780BC4B1C6E043814FD881B1C6'~&~	~&~'2'~&~	~&~'NSF DEB-9121235 SKINNER'~&~	~&~'1719509014'~&~	~&~'6276904397'~&~	~&~'1781003865'~&~	~&~'BI'~&~	~&~'NA'~&~	~&~'BL'~&~	~&~'FEDERG'~&~	~&~'Y'~&~	~&~'IPR'~&~	~&~'R'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'JORDAN 044'~&~	~&~'47405-6801'~&~	~&~'IU'~&~	~&~NULL~&~	~&~'199207010000000000'~&~	~&~'199207010000000000'~&~	~&~'199412310000000000'~&~	~&~'BL'~&~	~&~'5431400'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'UA'~&~	~&~'6812757'~&~	~&~'23'~&~	~&~'N'~&~	~&~'122'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'N'~&~	~&~'L'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'47.074'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'5'~&~	~&~'--'~&~	~&~]RECORD
