HEADER[~&~	~&~UNIV_FISCAL_YR::DECIMAL~&~	~&~FIN_COA_CD::VARCHAR~&~	~&~ORG_CD::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~BDGT_RVRSN_COA_CD::VARCHAR~&~	~&~BDGT_RVRSNACCT_NBR::VARCHAR~&~	~&~CF_BY_OBJ_CD_IND::VARCHAR~&~	~&~CSH_RVRSNFINCOA_CD::VARCHAR~&~	~&~CSH_RVRSN_ACCT_NBR::VARCHAR~&~	~&~ROW_ACTV_IND::VARCHAR~&~	~&~]HEADER
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'SMD'~&~	~&~'bc32275a-13d9-4343-9b7f-570097a8bdbb'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'SSER'~&~	~&~'ea64b677-7882-478a-bdef-aaa5b842aaa3'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'STSC'~&~	~&~'f5f697f6-475c-4697-9527-435c59f8773c'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'SWTE'~&~	~&~'ff8b1e9e-4dc9-46c0-a6c0-c79f4a3f3de3'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'SYSC'~&~	~&~'bd63e12b-ad47-426c-ba16-42bec0291218'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'TUSP'~&~	~&~'63eacc20-aabe-4c0b-af5f-b86ec987c687'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'UDIV'~&~	~&~'c317990e-5f77-4f27-95b6-b4f608a68de0'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'UA'~&~	~&~'FMS'~&~	~&~'ccf4e4ed-48a3-4e73-beca-ad857e96e3d5'~&~	~&~'2'~&~	~&~'BL'~&~	~&~'4531415'~&~	~&~'N'~&~	~&~'BL'~&~	~&~'4531415'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'BL'~&~	~&~'BUDG'~&~	~&~'6cb56e9d-6d61-4483-96d0-fec4588b6a9e'~&~	~&~'2'~&~	~&~'BL'~&~	~&~'2321889'~&~	~&~'Y'~&~	~&~'BL'~&~	~&~'2331412'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'b2f8bd32-08b9-4e34-8bb1-0980889be5fc'~&~	~&~'2'~&~	~&~'BL'~&~	~&~'1023295'~&~	~&~'Y'~&~	~&~'BL'~&~	~&~'1023295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'EA'~&~	~&~'AADV'~&~	~&~'3d524b48-e373-4362-be03-83e6417839f0'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'EA'~&~	~&~'AAOA'~&~	~&~'07ff6c22-6436-4cd1-96aa-eebc9d35fe5a'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'EA'~&~	~&~'ACAD'~&~	~&~'62f2dd21-ba40-4562-beb9-543ccdfd9fc6'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'EA'~&~	~&~'ACDS'~&~	~&~'86fc93f5-8c3f-43e9-a45d-08a6f047e7ef'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'EA'~&~	~&~'ADAF'~&~	~&~'4acbc477-2c3c-4d2d-a02b-8527abf9fd88'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'EA'~&~	~&~'ADFA'~&~	~&~'3dcae97f-2b3a-4bb3-80c4-1fa9a4e62ade'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'EA'~&~	~&~'ADMS'~&~	~&~'2a2a5913-a9d5-440b-902c-b4aa79f11cb9'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'EA'~&~	~&~'BEST'~&~	~&~'8e779b99-7667-49e5-a707-3be884e0d74a'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'EA'~&~	~&~'BOOK'~&~	~&~'fa95ec71-d4b6-43ac-850d-da644da47251'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'EA'~&~	~&~'BSSD'~&~	~&~'bba10f5d-2b85-49a1-9685-86108f1606e8'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'EA'~&~	~&~'BURS'~&~	~&~'be34138a-4008-49ba-91b7-a6e250dad1c5'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'EA'~&~	~&~'BUSE'~&~	~&~'82e8d3d9-bc91-40e7-963b-3f72e852248e'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'EA'~&~	~&~'BUSM'~&~	~&~'2d423016-f909-40ed-b0e5-b107273bea08'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'EA'~&~	~&~'CACA'~&~	~&~'f7bdeae5-e964-455d-9d5a-cc73c398b57d'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'EA'~&~	~&~'CHAN'~&~	~&~'a58994c1-9893-4f8c-b119-cfbbc86dc370'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'EA'~&~	~&~'CHP'~&~	~&~'37c7a824-789f-425f-b123-d70bb4eb8f93'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'EA'~&~	~&~'CONN'~&~	~&~'804ff846-6517-491e-86b8-33cb331182cf'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'EA'~&~	~&~'CPPS'~&~	~&~'faa32739-3126-442c-9916-a1f906e886c0'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'EA'~&~	~&~'CSER'~&~	~&~'8b370a14-8e49-4885-8936-adc821281e14'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'EA'~&~	~&~'CSP'~&~	~&~'3f2cbf92-7420-4c0f-93af-ed76767bc883'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'EA'~&~	~&~'CTSD'~&~	~&~'f1aa9b7a-9d82-4184-9a71-03cb4ed15eaf'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'EA'~&~	~&~'DEBT'~&~	~&~'c91c5b33-5000-408d-aedc-19165e65bf50'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'EA'~&~	~&~'ECTR'~&~	~&~'97ade548-8666-4134-82f9-83169a8a8f32'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'EA'~&~	~&~'EDUC'~&~	~&~'66d23a50-2cc0-4ba8-b46f-6a528d68a174'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'EA'~&~	~&~'ENSV'~&~	~&~'3efaa5a5-26f4-438d-bcf5-205406239457'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'EA'~&~	~&~'EXAF'~&~	~&~'2cae7a76-a0c9-421d-b82c-10c4c346f767'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'EA'~&~	~&~'EXTL'~&~	~&~'fb196b7e-7321-4ca9-85a7-8cf696b471c9'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'EA'~&~	~&~'GENA'~&~	~&~'1c14ff3f-a273-4336-ae2d-e27fd9b3419f'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'EA'~&~	~&~'GENS'~&~	~&~'950263a0-7b09-459f-bccc-c4c7f0f71ef9'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'EA'~&~	~&~'HUFA'~&~	~&~'9680a734-5e8a-4938-815b-7bf4d690130c'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'EA'~&~	~&~'HUMR'~&~	~&~'c99061ce-9cd1-4ae9-b18d-7596693b43de'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'EA'~&~	~&~'HUSE'~&~	~&~'f9a6e361-dc5d-4d12-aeca-996de1d753b5'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'EA'~&~	~&~'INPR'~&~	~&~'78715c07-0bdd-4746-879a-8c987b529880'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'EA'~&~	~&~'LIBR'~&~	~&~'b07712ae-c5b1-4e56-8794-1281d3c49291'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'EA'~&~	~&~'MULT'~&~	~&~'14d2c70b-2c00-4c8f-804a-814bbf747055'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'EA'~&~	~&~'NURS'~&~	~&~'a5d88796-199e-4da3-9338-26d28b05372a'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'EA'~&~	~&~'PERC'~&~	~&~'7cd1552a-000c-4343-a703-c5f9f420aafc'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'EA'~&~	~&~'PERS'~&~	~&~'5a72eb89-8f3f-4346-88ad-37591a52703e'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'EA'~&~	~&~'PHYP'~&~	~&~'661f4f9d-c0ea-455f-bc5b-c910ea1d0b10'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'EA'~&~	~&~'REGR'~&~	~&~'e7687472-8819-4c55-91b8-95518fed2ad1'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'EA'~&~	~&~'SACT'~&~	~&~'f59d43dc-2810-453f-80ec-e5621b9f493f'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'EA'~&~	~&~'SAID'~&~	~&~'eff0a8a7-3dac-4629-8979-b0a330bdb3ec'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'EA'~&~	~&~'SMD'~&~	~&~'24ff7419-effd-45da-b334-70fa133183c7'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'EA'~&~	~&~'SSER'~&~	~&~'7bd2874b-71a7-43da-9cae-ea45407bce29'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'EA'~&~	~&~'STSC'~&~	~&~'f43dc0c8-76c4-4f43-9b96-cf6a6c464c02'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'EA'~&~	~&~'SWTE'~&~	~&~'6813251f-12b4-4520-8a03-b61ef6dcb3fd'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'EA'~&~	~&~'SYSC'~&~	~&~'2a4cb4c2-3b91-449a-bb4d-25926e1388a9'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'EA'~&~	~&~'TUSP'~&~	~&~'3b3ef1f8-3d32-46f1-afdb-615f3f507dc8'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'EA'~&~	~&~'UDIV'~&~	~&~'ffa4fa5e-d7d2-4f85-8648-0da829d1f694'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'UA'~&~	~&~'FMS'~&~	~&~'cd145a38-439f-42d3-b400-ebf67aa80970'~&~	~&~'2'~&~	~&~'BL'~&~	~&~'4531415'~&~	~&~'N'~&~	~&~'BL'~&~	~&~'4531415'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'BL'~&~	~&~'BUDG'~&~	~&~'65c41e78-55ab-49ea-b464-9ed0b98b7004'~&~	~&~'2'~&~	~&~'BL'~&~	~&~'2321889'~&~	~&~'Y'~&~	~&~'BL'~&~	~&~'2331412'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'d7951255-256c-4e45-a3aa-1450bd0b26a3'~&~	~&~'2'~&~	~&~'BL'~&~	~&~'1023295'~&~	~&~'Y'~&~	~&~'BL'~&~	~&~'1023295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'EA'~&~	~&~'AADV'~&~	~&~'0e12baeb-ca33-4819-83fa-af42dd495560'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'EA'~&~	~&~'AAOA'~&~	~&~'a81ef2d3-1237-4be8-9539-c2c1f5229e92'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'EA'~&~	~&~'ACAD'~&~	~&~'78f54b88-8d83-40aa-a1dc-fe650c38ea4d'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'EA'~&~	~&~'ACDS'~&~	~&~'769b8e80-9649-42b0-827f-f9fed0e33db4'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'EA'~&~	~&~'ADAF'~&~	~&~'b50b8853-bcd7-40c6-8b82-cf0e9a1cdeba'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'EA'~&~	~&~'ADFA'~&~	~&~'1136da25-0548-4c8f-a998-1ba1a013b435'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'EA'~&~	~&~'ADMS'~&~	~&~'c378dce5-4f72-4247-886c-ab4e2d902288'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'EA'~&~	~&~'BEST'~&~	~&~'dbbb2576-1b25-4300-802a-a0aa1f5e13cb'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'EA'~&~	~&~'BOOK'~&~	~&~'7424e0a4-1a31-419c-bfe5-e444dabcf825'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'EA'~&~	~&~'BSSD'~&~	~&~'a248895d-f8a6-4630-91ed-c217e32cae18'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'EA'~&~	~&~'BURS'~&~	~&~'4d82e849-ff36-401b-9a14-ce54f98b9e60'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'EA'~&~	~&~'BUSE'~&~	~&~'37d2e447-b982-4c9e-93ba-e4ac02747e99'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'EA'~&~	~&~'BUSM'~&~	~&~'520ecb92-9acd-42a3-a3b7-039971344224'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'EA'~&~	~&~'CACA'~&~	~&~'a0c8e20f-a036-4a07-a6df-69a168284564'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'EA'~&~	~&~'CHAN'~&~	~&~'a4272dca-d2d6-4615-8256-e30d0ac1befc'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'EA'~&~	~&~'CHP'~&~	~&~'1eca3ca6-367a-485f-b05a-1cf564b640c6'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'EA'~&~	~&~'CONN'~&~	~&~'b3fa6b74-06b0-4cbe-8b27-2653f523246f'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'EA'~&~	~&~'CPPS'~&~	~&~'24794b5b-c962-4fd9-ba7c-99f329243fa8'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'EA'~&~	~&~'CSER'~&~	~&~'1ec64965-6917-4eb3-b20d-053915d17a22'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2018'~&~	~&~'EA'~&~	~&~'CSP'~&~	~&~'5d7e7573-6957-462a-9a62-f1a28574e5a1'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
