HEADER[~&~	~&~UNIV_FISCAL_YR::DECIMAL~&~	~&~FIN_COA_CD::VARCHAR~&~	~&~ACCOUNT_NBR::VARCHAR~&~	~&~SUB_ACCT_NBR::VARCHAR~&~	~&~FIN_OBJECT_CD::VARCHAR~&~	~&~FIN_SUB_OBJ_CD::VARCHAR~&~	~&~FIN_BALANCE_TYP_CD::VARCHAR~&~	~&~FIN_OBJ_TYP_CD::VARCHAR~&~	~&~POSITION_NBR::VARCHAR~&~	~&~EMPLID::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~ACLN_ANNL_BAL_AMT::DECIMAL~&~	~&~FIN_BEG_BAL_LN_AMT::DECIMAL~&~	~&~CONTR_GR_BB_AC_AMT::DECIMAL~&~	~&~MO1_ACCT_LN_AMT::DECIMAL~&~	~&~MO2_ACCT_LN_AMT::DECIMAL~&~	~&~MO3_ACCT_LN_AMT::DECIMAL~&~	~&~MO4_ACCT_LN_AMT::DECIMAL~&~	~&~MO5_ACCT_LN_AMT::DECIMAL~&~	~&~MO6_ACCT_LN_AMT::DECIMAL~&~	~&~MO7_ACCT_LN_AMT::DECIMAL~&~	~&~MO8_ACCT_LN_AMT::DECIMAL~&~	~&~MO9_ACCT_LN_AMT::DECIMAL~&~	~&~MO10_ACCT_LN_AMT::DECIMAL~&~	~&~MO11_ACCT_LN_AMT::DECIMAL~&~	~&~MO12_ACCT_LN_AMT::DECIMAL~&~	~&~MO13_ACCT_LN_AMT::DECIMAL~&~	~&~TIMESTAMP::TIMESTAMP~&~	~&~]HEADER
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4431427'~&~	~&~'-----'~&~	~&~'5760'~&~	~&~'---'~&~	~&~'IE'~&~	~&~'EX'~&~	~&~'BWFRING'~&~	~&~'0000000001'~&~	~&~'531CC9D0EC8C6831E0404F8189D83280'~&~	~&~'1'~&~	~&~'825.18'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'1957.31'~&~	~&~'-391.45'~&~	~&~'-575.66'~&~	~&~'-165.02'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658320000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4431427'~&~	~&~'-----'~&~	~&~'5760'~&~	~&~'---'~&~	~&~'IE'~&~	~&~'EX'~&~	~&~'MTFRING'~&~	~&~'0000000001'~&~	~&~'531CC9D0EC8D6831E0404F8189D83280'~&~	~&~'1'~&~	~&~'3316.73'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'6633.46'~&~	~&~'-1658.37'~&~	~&~'-1658.36'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658320000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4431427'~&~	~&~'-----'~&~	~&~'5772'~&~	~&~'---'~&~	~&~'A2'~&~	~&~'EX'~&~	~&~'--------'~&~	~&~'0000000001'~&~	~&~'531CC9D0EC8E6831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'1290.28'~&~	~&~'0.00'~&~	~&~'-1290.28'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658320000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4431427'~&~	~&~'-----'~&~	~&~'5772'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'--------'~&~	~&~'0000000001'~&~	~&~'531CC9D0EC8F6831E0404F8189D83280'~&~	~&~'1'~&~	~&~'9316.69'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'2675.47'~&~	~&~'3965.75'~&~	~&~'2675.47'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658320000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4431427'~&~	~&~'-----'~&~	~&~'5772'~&~	~&~'---'~&~	~&~'IE'~&~	~&~'EX'~&~	~&~'MTFRING'~&~	~&~'0000000001'~&~	~&~'531CC9D0EC906831E0404F8189D83280'~&~	~&~'1'~&~	~&~'5350.92'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'10701.86'~&~	~&~'-2675.46'~&~	~&~'-2675.48'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658320000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4431427'~&~	~&~'-----'~&~	~&~'5773'~&~	~&~'---'~&~	~&~'A2'~&~	~&~'EX'~&~	~&~'--------'~&~	~&~'0000000001'~&~	~&~'531CC9D0EC916831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'82.66'~&~	~&~'-82.66'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658320000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4431427'~&~	~&~'-----'~&~	~&~'5773'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'ES'~&~	~&~'--------'~&~	~&~'0000000001'~&~	~&~'531CC9D0EC926831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'221.61'~&~	~&~'34.11'~&~	~&~'-4.33'~&~	~&~'-251.39'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658320000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4431427'~&~	~&~'-----'~&~	~&~'5773'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'--------'~&~	~&~'0000000001'~&~	~&~'531CC9D0EC936831E0404F8189D83280'~&~	~&~'1'~&~	~&~'1065.54'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'170.50'~&~	~&~'423.66'~&~	~&~'327.62'~&~	~&~'143.76'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658320000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4431427'~&~	~&~'-----'~&~	~&~'5773'~&~	~&~'---'~&~	~&~'IE'~&~	~&~'ES'~&~	~&~'--------'~&~	~&~'0000000001'~&~	~&~'531CC9D0EC946831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'-221.61'~&~	~&~'-34.11'~&~	~&~'4.33'~&~	~&~'251.39'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658320000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4431427'~&~	~&~'-----'~&~	~&~'5773'~&~	~&~'---'~&~	~&~'IE'~&~	~&~'EX'~&~	~&~'BWFRING'~&~	~&~'0000000001'~&~	~&~'531CC9D0EC956831E0404F8189D83280'~&~	~&~'1'~&~	~&~'718.82'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'1705.02'~&~	~&~'-341.00'~&~	~&~'-501.44'~&~	~&~'-143.76'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658320000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4531402'~&~	~&~'-----'~&~	~&~'2388'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'010LZY'~&~	~&~'0000071471'~&~	~&~'531CC9D0EC966831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'1000.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658320000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4531402'~&~	~&~'-----'~&~	~&~'3500'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'010JV9'~&~	~&~'0000060519'~&~	~&~'531CC9D0EC976831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'1856.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658320000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4531403'~&~	~&~'-----'~&~	~&~'2010'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'LG2010'~&~	~&~'0000243791'~&~	~&~'531CC9D0EC986831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'6812.38'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658320000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4531403'~&~	~&~'-----'~&~	~&~'3500'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'010JVA'~&~	~&~'0000060519'~&~	~&~'531CC9D0EC996831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'11600.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658320000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4531403'~&~	~&~'-----'~&~	~&~'3500'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'LG3500'~&~	~&~'0000060519'~&~	~&~'531CC9D0EC9A6831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'5104.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658320000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4531403'~&~	~&~'-----'~&~	~&~'5625'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'--------'~&~	~&~'0000000001'~&~	~&~'531CC9D0EC9B6831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'616.52'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658320000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4531403'~&~	~&~'-----'~&~	~&~'5760'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'--------'~&~	~&~'0000000001'~&~	~&~'531CC9D0EC9C6831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'501.39'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658320000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4531404'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'01003N'~&~	~&~'0000013438'~&~	~&~'531CC9D0EC9D6831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'12156.34'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658320000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4531404'~&~	~&~'-----'~&~	~&~'3500'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'010Q5N'~&~	~&~'0000060519'~&~	~&~'531CC9D0EC9E6831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'464.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658320000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4531404'~&~	~&~'-----'~&~	~&~'3500'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'LG3500'~&~	~&~'0000060519'~&~	~&~'531CC9D0EC9F6831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'-464.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658320000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4531404'~&~	~&~'-----'~&~	~&~'5625'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'--------'~&~	~&~'0000000001'~&~	~&~'531CC9D0ECA06831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'1101.31'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658320000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4531404'~&~	~&~'-----'~&~	~&~'5760'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'--------'~&~	~&~'0000000001'~&~	~&~'531CC9D0ECA16831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'894.73'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658320000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4531404'~&~	~&~'-----'~&~	~&~'5773'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'--------'~&~	~&~'0000000001'~&~	~&~'531CC9D0ECA26831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'1122.58'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658320000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4531407'~&~	~&~'-----'~&~	~&~'2010'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'LG2010'~&~	~&~'0000264272'~&~	~&~'531CC9D0ECA36831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'4906.25'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658320000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4531407'~&~	~&~'-----'~&~	~&~'3000'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'010SFN'~&~	~&~'0000019730'~&~	~&~'531CC9D0ECA46831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'130.50'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658320000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4531407'~&~	~&~'-----'~&~	~&~'3000'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'LG3000'~&~	~&~'0000019730'~&~	~&~'531CC9D0ECA56831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'126.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658320000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4531407'~&~	~&~'-----'~&~	~&~'3500'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'LG3500'~&~	~&~'0000053075'~&~	~&~'531CC9D0ECA66831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'75.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658320000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4531407'~&~	~&~'-----'~&~	~&~'5625'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'--------'~&~	~&~'0000000001'~&~	~&~'531CC9D0ECA76831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'422.64'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658320000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4531407'~&~	~&~'-----'~&~	~&~'5760'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'--------'~&~	~&~'0000000001'~&~	~&~'531CC9D0ECA86831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'369.69'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658320000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4531409'~&~	~&~'-----'~&~	~&~'2000'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'LGIR93'~&~	~&~'0000208915'~&~	~&~'531CC9D0ECA96831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'10199.99'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658320000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4531409'~&~	~&~'-----'~&~	~&~'2000'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'LGIR98'~&~	~&~'0000208915'~&~	~&~'531CC9D0ECAA6831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'29999.97'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658320000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4531409'~&~	~&~'-----'~&~	~&~'2008'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'LGIR93'~&~	~&~'0000020648'~&~	~&~'531CC9D0ECAB6831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'38416.64'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658320000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4531409'~&~	~&~'-----'~&~	~&~'2008'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'LGIR93'~&~	~&~'0000104006'~&~	~&~'531CC9D0ECAC6831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'24866.68'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658320000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4531409'~&~	~&~'-----'~&~	~&~'2008'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'LGIR93'~&~	~&~'0000160435'~&~	~&~'531CC9D0ECAD6831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'35616.57'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658320000'~&~	~&~]RECORD
