HEADER[~&~	~&~FIN_COA_CD::VARCHAR~&~	~&~ORG_CD::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~ORG_AUTO_PO_LMT::DECIMAL~&~	~&~ACTV_IND::VARCHAR~&~	~&~]HEADER
RECORD[~&~	~&~'BL'~&~	~&~'KLIB'~&~	~&~'24E6069F8AAAA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'LAAF'~&~	~&~'24E6069F8AABA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'LABR'~&~	~&~'24E6069F8AACA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'LABS'~&~	~&~'24E6069F8AADA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'LACC'~&~	~&~'24E6069F8AAEA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'LACQ'~&~	~&~'24E6069F8AAFA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'LACS'~&~	~&~'24E6069F8AB0A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'LADM'~&~	~&~'24E6069F8AB1A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'LAMP'~&~	~&~'24E6069F8AB2A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'LANG'~&~	~&~'24E6069F8AB3A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'LARS'~&~	~&~'24E6069F8AB4A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'LART'~&~	~&~'24E6069F8AB5A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'LATC'~&~	~&~'24E6069F8AB6A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'LATS'~&~	~&~'24E6069F8AB7A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'LAUT'~&~	~&~'24E6069F8AB8A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'LAWL'~&~	~&~'24E6069F8AB9A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'LAWS'~&~	~&~'24E6069F8ABAA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'LBST'~&~	~&~'24E6069F8ABBA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'LBUD'~&~	~&~'24E6069F8ABCA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'LCAR'~&~	~&~'24E6069F8ABDA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'LCAT'~&~	~&~'24E6069F8ABEA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'LCER'~&~	~&~'24E6069F8ABFA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'LCGA'~&~	~&~'24E6069F8AC0A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'LCL'~&~	~&~'24E6069F8AC1A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'LCTM'~&~	~&~'24E6069F8AC2A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'LDEV'~&~	~&~'24E6069F8AC3A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'LDI'~&~	~&~'24E6069F8AC4A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'LDLP'~&~	~&~'24E6069F8AC5A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'LDLS'~&~	~&~'24E6069F8AC6A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'LEAD'~&~	~&~'24E6069F8AC7A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'LENG'~&~	~&~'24E6069F8AC8A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'LEO'~&~	~&~'24E6069F8AC9A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'LESA'~&~	~&~'24E6069F8ACAA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'LETR'~&~	~&~'24E6069F8ACBA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'LFIS'~&~	~&~'24E6069F8ACCA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'LGED'~&~	~&~'24E6069F8ACDA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'LHIS'~&~	~&~'24E6069F8ACEA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'LHPR'~&~	~&~'24E6069F8ACFA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'LHR'~&~	~&~'24E6069F8AD0A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'LIBG'~&~	~&~'24E6069F8AD1A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'LIBR'~&~	~&~'24E6069F8AD2A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'LIFE'~&~	~&~'24E6069F8AD3A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'LINF'~&~	~&~'24E6069F8AD4A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'LING'~&~	~&~'24E6069F8AD5A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'LINK'~&~	~&~'24E6069F8AD6A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'LIT'~&~	~&~'24E6069F8AD7A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'LLAB'~&~	~&~'24E6069F8AD8A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'LLC'~&~	~&~'24E6069F8AD9A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'LLIB'~&~	~&~'24E6069F8ADAA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'LMAT'~&~	~&~'24E6069F8ADBA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'LMED'~&~	~&~'24E6069F8ADCA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'LMMT'~&~	~&~'24E6069F8ADDA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'LMON'~&~	~&~'24E6069F8ADEA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'LMRS'~&~	~&~'24E6069F8ADFA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'LNEH'~&~	~&~'24E6069F8AE0A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'LOAN'~&~	~&~'24E6069F8AE1A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'LPL'~&~	~&~'24E6069F8AE2A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'LPRV'~&~	~&~'24E6069F8AE3A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'LRCN'~&~	~&~'24E6069F8AE4A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'LRCS'~&~	~&~'24E6069F8AE5A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'LREF'~&~	~&~'24E6069F8AE6A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'LRES'~&~	~&~'24E6069F8AE7A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'LRI'~&~	~&~'24E6069F8AE8A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'LRNS'~&~	~&~'24E6069F8AE9A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'LSDE'~&~	~&~'24E6069F8AEAA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'LSER'~&~	~&~'24E6069F8AEBA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'LSL'~&~	~&~'24E6069F8AECA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'LSLS'~&~	~&~'24E6069F8AEDA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'LSOC'~&~	~&~'24E6069F8AEEA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'LSRT'~&~	~&~'24E6069F8AEFA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'LSSM'~&~	~&~'24E6069F8AF0A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'LTAM'~&~	~&~'24E6069F8AF1A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'LTRS'~&~	~&~'24E6069F8AF2A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'LTS'~&~	~&~'24E6069F8AF3A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'LUGL'~&~	~&~'24E6069F8AF4A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'LWAD'~&~	~&~'24E6069F8AF5A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'LWAS'~&~	~&~'24E6069F8AF6A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'LWBD'~&~	~&~'24E6069F8AF7A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'LWBS'~&~	~&~'24E6069F8AF8A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'LWHM'~&~	~&~'24E6069F8AF9A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'MAFH'~&~	~&~'24E6069F8AFAA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'MAIL'~&~	~&~'24E6069F8AFBA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'MALY'~&~	~&~'24E6069F8AFCA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'MAP'~&~	~&~'24E6069F8AFDA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'MART'~&~	~&~'24E6069F8AFEA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'MASS'~&~	~&~'24E6069F8AFFA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'MATH'~&~	~&~'24E6069F8B00A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'MBA'~&~	~&~'24E6069F8B01A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'MBAL'~&~	~&~'24E6069F8B02A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'MCBD'~&~	~&~'24E6069F8B03A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'MCOM'~&~	~&~'24E6069F8B04A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'MCSI'~&~	~&~'24E6069F8B05A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'MDEP'~&~	~&~'24E6069F8B06A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'MDSV'~&~	~&~'24E6069F8B07A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'MED'~&~	~&~'24E6069F8B08A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'MELL'~&~	~&~'24E6069F8B09A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'MEMI'~&~	~&~'24E6069F8B0AA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'MESP'~&~	~&~'24E6069F8B0BA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'MEST'~&~	~&~'24E6069F8B0CA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'MFPN'~&~	~&~'24E6069F8B0DA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'MGMT'~&~	~&~'24E6069F8B0EA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'MGTC'~&~	~&~'24E6069F8B0FA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'MIAP'~&~	~&~'24E6069F8B10A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'MICR'~&~	~&~'24E6069F8B11A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'MILS'~&~	~&~'24E6069F8B12A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'MJAZ'~&~	~&~'24E6069F8B13A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'MKSV'~&~	~&~'24E6069F8B14A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'MKTG'~&~	~&~'24E6069F8B15A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'MLAM'~&~	~&~'24E6069F8B16A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'MLIB'~&~	~&~'24E6069F8B17A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'MLRP'~&~	~&~'24E6069F8B18A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'MMUS'~&~	~&~'24E6069F8B19A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'MPS'~&~	~&~'24E6069F8B1AA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'MRI'~&~	~&~'24E6069F8B1BA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'MSCI'~&~	~&~'24E6069F8B1CA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'MSCY'~&~	~&~'24E6069F8B1DA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'MSED'~&~	~&~'24E6069F8B1EA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'MSLB'~&~	~&~'24E6069F8B1FA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'MTED'~&~	~&~'24E6069F8B20A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'MUAC'~&~	~&~'24E6069F8B21A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'MUAD'~&~	~&~'24E6069F8B22A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'MUAM'~&~	~&~'24E6069F8B23A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'MUAR'~&~	~&~'24E6069F8B24A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'MUAT'~&~	~&~'24E6069F8B25A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'MUBA'~&~	~&~'24E6069F8B26A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'MUCA'~&~	~&~'24E6069F8B27A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'MUDV'~&~	~&~'24E6069F8B28A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'MUED'~&~	~&~'24E6069F8B29A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'MUEN'~&~	~&~'24E6069F8B2AA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'MUFA'~&~	~&~'24E6069F8B2BA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'MUFR'~&~	~&~'24E6069F8B2CA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
