HEADER[~&~	~&~ENTITY_ID::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~ACTV_IND::VARCHAR~&~	~&~LAST_UPDT_DT::TIMESTAMP~&~	~&~]HEADER
RECORD[~&~	~&~'KFS3395'~&~	~&~'KFS3395'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3396'~&~	~&~'KFS3396'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3397'~&~	~&~'KFS3397'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3398'~&~	~&~'KFS3398'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3399'~&~	~&~'KFS3399'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3400'~&~	~&~'KFS3400'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3401'~&~	~&~'KFS3401'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3402'~&~	~&~'KFS3402'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3403'~&~	~&~'KFS3403'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3404'~&~	~&~'KFS3404'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3405'~&~	~&~'KFS3405'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3406'~&~	~&~'KFS3406'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3407'~&~	~&~'KFS3407'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3408'~&~	~&~'KFS3408'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3409'~&~	~&~'KFS3409'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3410'~&~	~&~'KFS3410'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3411'~&~	~&~'KFS3411'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3412'~&~	~&~'KFS3412'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3413'~&~	~&~'KFS3413'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3414'~&~	~&~'KFS3414'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3415'~&~	~&~'KFS3415'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3416'~&~	~&~'KFS3416'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3417'~&~	~&~'KFS3417'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3418'~&~	~&~'KFS3418'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3419'~&~	~&~'KFS3419'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3420'~&~	~&~'KFS3420'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3421'~&~	~&~'KFS3421'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3422'~&~	~&~'KFS3422'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3423'~&~	~&~'KFS3423'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3424'~&~	~&~'KFS3424'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3425'~&~	~&~'KFS3425'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3426'~&~	~&~'KFS3426'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3427'~&~	~&~'KFS3427'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3428'~&~	~&~'KFS3428'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3429'~&~	~&~'KFS3429'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3430'~&~	~&~'KFS3430'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3431'~&~	~&~'KFS3431'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3432'~&~	~&~'KFS3432'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3433'~&~	~&~'KFS3433'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3434'~&~	~&~'KFS3434'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3435'~&~	~&~'KFS3435'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3436'~&~	~&~'KFS3436'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3437'~&~	~&~'KFS3437'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3438'~&~	~&~'KFS3438'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3439'~&~	~&~'KFS3439'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3440'~&~	~&~'KFS3440'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3441'~&~	~&~'KFS3441'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3442'~&~	~&~'KFS3442'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3443'~&~	~&~'KFS3443'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3444'~&~	~&~'KFS3444'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3445'~&~	~&~'KFS3445'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3446'~&~	~&~'KFS3446'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3447'~&~	~&~'KFS3447'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3448'~&~	~&~'KFS3448'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3449'~&~	~&~'KFS3449'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3450'~&~	~&~'KFS3450'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3451'~&~	~&~'KFS3451'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3452'~&~	~&~'KFS3452'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3453'~&~	~&~'KFS3453'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3454'~&~	~&~'KFS3454'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3455'~&~	~&~'KFS3455'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3456'~&~	~&~'KFS3456'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3457'~&~	~&~'KFS3457'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3458'~&~	~&~'KFS3458'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3459'~&~	~&~'KFS3459'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3460'~&~	~&~'KFS3460'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3461'~&~	~&~'KFS3461'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3462'~&~	~&~'KFS3462'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3463'~&~	~&~'KFS3463'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3464'~&~	~&~'KFS3464'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3465'~&~	~&~'KFS3465'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3466'~&~	~&~'KFS3466'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3467'~&~	~&~'KFS3467'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3468'~&~	~&~'KFS3468'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3469'~&~	~&~'KFS3469'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3470'~&~	~&~'KFS3470'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3471'~&~	~&~'KFS3471'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3472'~&~	~&~'KFS3472'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3473'~&~	~&~'KFS3473'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3474'~&~	~&~'KFS3474'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3475'~&~	~&~'KFS3475'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3476'~&~	~&~'KFS3476'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3477'~&~	~&~'KFS3477'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3478'~&~	~&~'KFS3478'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3479'~&~	~&~'KFS3479'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3480'~&~	~&~'KFS3480'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3481'~&~	~&~'KFS3481'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3482'~&~	~&~'KFS3482'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3483'~&~	~&~'KFS3483'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3484'~&~	~&~'KFS3484'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3485'~&~	~&~'KFS3485'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3486'~&~	~&~'KFS3486'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3487'~&~	~&~'KFS3487'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3488'~&~	~&~'KFS3488'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3489'~&~	~&~'KFS3489'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3490'~&~	~&~'KFS3490'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3491'~&~	~&~'KFS3491'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3492'~&~	~&~'KFS3492'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3493'~&~	~&~'KFS3493'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3494'~&~	~&~'KFS3494'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3495'~&~	~&~'KFS3495'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3496'~&~	~&~'KFS3496'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3497'~&~	~&~'KFS3497'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3498'~&~	~&~'KFS3498'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3499'~&~	~&~'KFS3499'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3500'~&~	~&~'KFS3500'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3501'~&~	~&~'KFS3501'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3502'~&~	~&~'KFS3502'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3503'~&~	~&~'KFS3503'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3504'~&~	~&~'KFS3504'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3505'~&~	~&~'KFS3505'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3506'~&~	~&~'KFS3506'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3507'~&~	~&~'KFS3507'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3508'~&~	~&~'KFS3508'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3509'~&~	~&~'KFS3509'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3510'~&~	~&~'KFS3510'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3511'~&~	~&~'KFS3511'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3512'~&~	~&~'KFS3512'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3513'~&~	~&~'KFS3513'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3514'~&~	~&~'KFS3514'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3515'~&~	~&~'KFS3515'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3516'~&~	~&~'KFS3516'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3517'~&~	~&~'KFS3517'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3518'~&~	~&~'KFS3518'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3519'~&~	~&~'KFS3519'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3520'~&~	~&~'KFS3520'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3521'~&~	~&~'KFS3521'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3522'~&~	~&~'KFS3522'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3523'~&~	~&~'KFS3523'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3524'~&~	~&~'KFS3524'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3525'~&~	~&~'KFS3525'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3526'~&~	~&~'KFS3526'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3527'~&~	~&~'KFS3527'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3528'~&~	~&~'KFS3528'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3529'~&~	~&~'KFS3529'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3530'~&~	~&~'KFS3530'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3531'~&~	~&~'KFS3531'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3532'~&~	~&~'KFS3532'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3533'~&~	~&~'KFS3533'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3534'~&~	~&~'KFS3534'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3535'~&~	~&~'KFS3535'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3536'~&~	~&~'KFS3536'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3537'~&~	~&~'KFS3537'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3538'~&~	~&~'KFS3538'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3539'~&~	~&~'KFS3539'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3540'~&~	~&~'KFS3540'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3541'~&~	~&~'KFS3541'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3542'~&~	~&~'KFS3542'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3543'~&~	~&~'KFS3543'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3544'~&~	~&~'KFS3544'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3545'~&~	~&~'KFS3545'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3546'~&~	~&~'KFS3546'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3547'~&~	~&~'KFS3547'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3548'~&~	~&~'KFS3548'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3549'~&~	~&~'KFS3549'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3550'~&~	~&~'KFS3550'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3551'~&~	~&~'KFS3551'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3552'~&~	~&~'KFS3552'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3553'~&~	~&~'KFS3553'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3554'~&~	~&~'KFS3554'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3555'~&~	~&~'KFS3555'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3556'~&~	~&~'KFS3556'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3557'~&~	~&~'KFS3557'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3558'~&~	~&~'KFS3558'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3559'~&~	~&~'KFS3559'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3560'~&~	~&~'KFS3560'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3561'~&~	~&~'KFS3561'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3562'~&~	~&~'KFS3562'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3563'~&~	~&~'KFS3563'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3564'~&~	~&~'KFS3564'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3565'~&~	~&~'KFS3565'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3566'~&~	~&~'KFS3566'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3567'~&~	~&~'KFS3567'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3568'~&~	~&~'KFS3568'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3569'~&~	~&~'KFS3569'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3570'~&~	~&~'KFS3570'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3571'~&~	~&~'KFS3571'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3572'~&~	~&~'KFS3572'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3573'~&~	~&~'KFS3573'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3574'~&~	~&~'KFS3574'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
