HEADER[~&~	~&~ENTITY_AFLTN_ID::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~ENTITY_ID::VARCHAR~&~	~&~AFLTN_TYP_CD::VARCHAR~&~	~&~CAMPUS_CD::VARCHAR~&~	~&~DFLT_IND::VARCHAR~&~	~&~ACTV_IND::VARCHAR~&~	~&~LAST_UPDT_DT::TIMESTAMP~&~	~&~]HEADER
RECORD[~&~	~&~'KFS2944'~&~	~&~'KFS2944'~&~	~&~'1'~&~	~&~'KFS2944'~&~	~&~'STAFF'~&~	~&~'KO'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2945'~&~	~&~'KFS2945'~&~	~&~'1'~&~	~&~'KFS2945'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2946'~&~	~&~'KFS2946'~&~	~&~'1'~&~	~&~'KFS2946'~&~	~&~'STAFF'~&~	~&~'NW'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2947'~&~	~&~'KFS2947'~&~	~&~'1'~&~	~&~'KFS2947'~&~	~&~'STAFF'~&~	~&~'SB'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2948'~&~	~&~'KFS2948'~&~	~&~'1'~&~	~&~'KFS2948'~&~	~&~'STAFF'~&~	~&~'KO'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2949'~&~	~&~'KFS2949'~&~	~&~'1'~&~	~&~'KFS2949'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2950'~&~	~&~'KFS2950'~&~	~&~'1'~&~	~&~'KFS2950'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2951'~&~	~&~'KFS2951'~&~	~&~'1'~&~	~&~'KFS2951'~&~	~&~'STAFF'~&~	~&~'SE'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2952'~&~	~&~'KFS2952'~&~	~&~'1'~&~	~&~'KFS2952'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2953'~&~	~&~'KFS2953'~&~	~&~'1'~&~	~&~'KFS2953'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2954'~&~	~&~'KFS2954'~&~	~&~'1'~&~	~&~'KFS2954'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2955'~&~	~&~'KFS2955'~&~	~&~'1'~&~	~&~'KFS2955'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2956'~&~	~&~'KFS2956'~&~	~&~'1'~&~	~&~'KFS2956'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2957'~&~	~&~'KFS2957'~&~	~&~'1'~&~	~&~'KFS2957'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2958'~&~	~&~'KFS2958'~&~	~&~'1'~&~	~&~'KFS2958'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2959'~&~	~&~'KFS2959'~&~	~&~'1'~&~	~&~'KFS2959'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2960'~&~	~&~'KFS2960'~&~	~&~'1'~&~	~&~'KFS2960'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2961'~&~	~&~'KFS2961'~&~	~&~'1'~&~	~&~'KFS2961'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2962'~&~	~&~'KFS2962'~&~	~&~'1'~&~	~&~'KFS2962'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2963'~&~	~&~'KFS2963'~&~	~&~'1'~&~	~&~'KFS2963'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2964'~&~	~&~'KFS2964'~&~	~&~'1'~&~	~&~'KFS2964'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2965'~&~	~&~'KFS2965'~&~	~&~'1'~&~	~&~'KFS2965'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2966'~&~	~&~'KFS2966'~&~	~&~'1'~&~	~&~'KFS2966'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2967'~&~	~&~'KFS2967'~&~	~&~'1'~&~	~&~'KFS2967'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2968'~&~	~&~'KFS2968'~&~	~&~'1'~&~	~&~'KFS2968'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2969'~&~	~&~'KFS2969'~&~	~&~'1'~&~	~&~'KFS2969'~&~	~&~'STAFF'~&~	~&~'SB'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2970'~&~	~&~'KFS2970'~&~	~&~'1'~&~	~&~'KFS2970'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2971'~&~	~&~'KFS2971'~&~	~&~'1'~&~	~&~'KFS2971'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2972'~&~	~&~'KFS2972'~&~	~&~'1'~&~	~&~'KFS2972'~&~	~&~'STAFF'~&~	~&~'EA'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2973'~&~	~&~'KFS2973'~&~	~&~'1'~&~	~&~'KFS2973'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2974'~&~	~&~'KFS2974'~&~	~&~'1'~&~	~&~'KFS2974'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2975'~&~	~&~'KFS2975'~&~	~&~'1'~&~	~&~'KFS2975'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2976'~&~	~&~'KFS2976'~&~	~&~'1'~&~	~&~'KFS2976'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2977'~&~	~&~'KFS2977'~&~	~&~'1'~&~	~&~'KFS2977'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2978'~&~	~&~'KFS2978'~&~	~&~'1'~&~	~&~'KFS2978'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2979'~&~	~&~'KFS2979'~&~	~&~'1'~&~	~&~'KFS2979'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2980'~&~	~&~'KFS2980'~&~	~&~'1'~&~	~&~'KFS2980'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2981'~&~	~&~'KFS2981'~&~	~&~'1'~&~	~&~'KFS2981'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2982'~&~	~&~'KFS2982'~&~	~&~'1'~&~	~&~'KFS2982'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2983'~&~	~&~'KFS2983'~&~	~&~'1'~&~	~&~'KFS2983'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2984'~&~	~&~'KFS2984'~&~	~&~'1'~&~	~&~'KFS2984'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2985'~&~	~&~'KFS2985'~&~	~&~'1'~&~	~&~'KFS2985'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2986'~&~	~&~'KFS2986'~&~	~&~'1'~&~	~&~'KFS2986'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2987'~&~	~&~'KFS2987'~&~	~&~'1'~&~	~&~'KFS2987'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2988'~&~	~&~'KFS2988'~&~	~&~'1'~&~	~&~'KFS2988'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2989'~&~	~&~'KFS2989'~&~	~&~'1'~&~	~&~'KFS2989'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2990'~&~	~&~'KFS2990'~&~	~&~'1'~&~	~&~'KFS2990'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2991'~&~	~&~'KFS2991'~&~	~&~'1'~&~	~&~'KFS2991'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2992'~&~	~&~'KFS2992'~&~	~&~'1'~&~	~&~'KFS2992'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2993'~&~	~&~'KFS2993'~&~	~&~'1'~&~	~&~'KFS2993'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2994'~&~	~&~'KFS2994'~&~	~&~'1'~&~	~&~'KFS2994'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2995'~&~	~&~'KFS2995'~&~	~&~'1'~&~	~&~'KFS2995'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2996'~&~	~&~'KFS2996'~&~	~&~'1'~&~	~&~'KFS2996'~&~	~&~'STAFF'~&~	~&~'NW'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2997'~&~	~&~'KFS2997'~&~	~&~'1'~&~	~&~'KFS2997'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2998'~&~	~&~'KFS2998'~&~	~&~'1'~&~	~&~'KFS2998'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2999'~&~	~&~'KFS2999'~&~	~&~'1'~&~	~&~'KFS2999'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3000'~&~	~&~'KFS3000'~&~	~&~'1'~&~	~&~'KFS3000'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3001'~&~	~&~'KFS3001'~&~	~&~'1'~&~	~&~'KFS3001'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3002'~&~	~&~'KFS3002'~&~	~&~'1'~&~	~&~'KFS3002'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3003'~&~	~&~'KFS3003'~&~	~&~'1'~&~	~&~'KFS3003'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3004'~&~	~&~'KFS3004'~&~	~&~'1'~&~	~&~'KFS3004'~&~	~&~'STAFF'~&~	~&~'SB'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3005'~&~	~&~'KFS3005'~&~	~&~'1'~&~	~&~'KFS3005'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3006'~&~	~&~'KFS3006'~&~	~&~'1'~&~	~&~'KFS3006'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3007'~&~	~&~'KFS3007'~&~	~&~'1'~&~	~&~'KFS3007'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3008'~&~	~&~'KFS3008'~&~	~&~'1'~&~	~&~'KFS3008'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3009'~&~	~&~'KFS3009'~&~	~&~'1'~&~	~&~'KFS3009'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3010'~&~	~&~'KFS3010'~&~	~&~'1'~&~	~&~'KFS3010'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3011'~&~	~&~'KFS3011'~&~	~&~'1'~&~	~&~'KFS3011'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3012'~&~	~&~'KFS3012'~&~	~&~'1'~&~	~&~'KFS3012'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3013'~&~	~&~'KFS3013'~&~	~&~'1'~&~	~&~'KFS3013'~&~	~&~'STAFF'~&~	~&~'SB'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3014'~&~	~&~'KFS3014'~&~	~&~'1'~&~	~&~'KFS3014'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3015'~&~	~&~'KFS3015'~&~	~&~'1'~&~	~&~'KFS3015'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3016'~&~	~&~'KFS3016'~&~	~&~'1'~&~	~&~'KFS3016'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3017'~&~	~&~'KFS3017'~&~	~&~'1'~&~	~&~'KFS3017'~&~	~&~'STAFF'~&~	~&~'EA'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3018'~&~	~&~'KFS3018'~&~	~&~'1'~&~	~&~'KFS3018'~&~	~&~'STAFF'~&~	~&~'EA'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3019'~&~	~&~'KFS3019'~&~	~&~'1'~&~	~&~'KFS3019'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3020'~&~	~&~'KFS3020'~&~	~&~'1'~&~	~&~'KFS3020'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3021'~&~	~&~'KFS3021'~&~	~&~'1'~&~	~&~'KFS3021'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3022'~&~	~&~'KFS3022'~&~	~&~'1'~&~	~&~'KFS3022'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3023'~&~	~&~'KFS3023'~&~	~&~'1'~&~	~&~'KFS3023'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3024'~&~	~&~'KFS3024'~&~	~&~'1'~&~	~&~'KFS3024'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3025'~&~	~&~'KFS3025'~&~	~&~'1'~&~	~&~'KFS3025'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3026'~&~	~&~'KFS3026'~&~	~&~'1'~&~	~&~'KFS3026'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3027'~&~	~&~'KFS3027'~&~	~&~'1'~&~	~&~'KFS3027'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3028'~&~	~&~'KFS3028'~&~	~&~'1'~&~	~&~'KFS3028'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3029'~&~	~&~'KFS3029'~&~	~&~'1'~&~	~&~'KFS3029'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3030'~&~	~&~'KFS3030'~&~	~&~'1'~&~	~&~'KFS3030'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3031'~&~	~&~'KFS3031'~&~	~&~'1'~&~	~&~'KFS3031'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3032'~&~	~&~'KFS3032'~&~	~&~'1'~&~	~&~'KFS3032'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3033'~&~	~&~'KFS3033'~&~	~&~'1'~&~	~&~'KFS3033'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3034'~&~	~&~'KFS3034'~&~	~&~'1'~&~	~&~'KFS3034'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3035'~&~	~&~'KFS3035'~&~	~&~'1'~&~	~&~'KFS3035'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3036'~&~	~&~'KFS3036'~&~	~&~'1'~&~	~&~'KFS3036'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3037'~&~	~&~'KFS3037'~&~	~&~'1'~&~	~&~'KFS3037'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3038'~&~	~&~'KFS3038'~&~	~&~'1'~&~	~&~'KFS3038'~&~	~&~'STAFF'~&~	~&~'KO'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3039'~&~	~&~'KFS3039'~&~	~&~'1'~&~	~&~'KFS3039'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3040'~&~	~&~'KFS3040'~&~	~&~'1'~&~	~&~'KFS3040'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3041'~&~	~&~'KFS3041'~&~	~&~'1'~&~	~&~'KFS3041'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3042'~&~	~&~'KFS3042'~&~	~&~'1'~&~	~&~'KFS3042'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3043'~&~	~&~'KFS3043'~&~	~&~'1'~&~	~&~'KFS3043'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3044'~&~	~&~'KFS3044'~&~	~&~'1'~&~	~&~'KFS3044'~&~	~&~'STAFF'~&~	~&~'SE'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3045'~&~	~&~'KFS3045'~&~	~&~'1'~&~	~&~'KFS3045'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3046'~&~	~&~'KFS3046'~&~	~&~'1'~&~	~&~'KFS3046'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3047'~&~	~&~'KFS3047'~&~	~&~'1'~&~	~&~'KFS3047'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3048'~&~	~&~'KFS3048'~&~	~&~'1'~&~	~&~'KFS3048'~&~	~&~'STAFF'~&~	~&~'IN'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3049'~&~	~&~'KFS3049'~&~	~&~'1'~&~	~&~'KFS3049'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3050'~&~	~&~'KFS3050'~&~	~&~'1'~&~	~&~'KFS3050'~&~	~&~'STAFF'~&~	~&~'SE'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3051'~&~	~&~'KFS3051'~&~	~&~'1'~&~	~&~'KFS3051'~&~	~&~'STAFF'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3052'~&~	~&~'KFS3052'~&~	~&~'1'~&~	~&~'KFS3052'~&~	~&~'STAFF'~&~	~&~'KO'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
