HEADER[~&~	~&~ENTITY_EMP_ID::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~ENTITY_ID::VARCHAR~&~	~&~ENTITY_AFLTN_ID::VARCHAR~&~	~&~EMP_STAT_CD::VARCHAR~&~	~&~EMP_TYP_CD::VARCHAR~&~	~&~BASE_SLRY_AMT::DECIMAL~&~	~&~PRMRY_IND::VARCHAR~&~	~&~ACTV_IND::VARCHAR~&~	~&~LAST_UPDT_DT::TIMESTAMP~&~	~&~PRMRY_DEPT_CD::VARCHAR~&~	~&~EMP_ID::VARCHAR~&~	~&~EMP_REC_ID::VARCHAR~&~	~&~]HEADER
RECORD[~&~	~&~'KFS2829'~&~	~&~'KFS2829'~&~	~&~'1'~&~	~&~'KFS2829'~&~	~&~'KFS2829'~&~	~&~'T'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-BL'~&~	~&~'0000012327'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2830'~&~	~&~'KFS2830'~&~	~&~'1'~&~	~&~'KFS2830'~&~	~&~'KFS2830'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-PSY'~&~	~&~'0000012797'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2831'~&~	~&~'KFS2831'~&~	~&~'1'~&~	~&~'KFS2831'~&~	~&~'KFS2831'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-ENGT'~&~	~&~'0000013172'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2832'~&~	~&~'KFS2832'~&~	~&~'1'~&~	~&~'KFS2832'~&~	~&~'KFS2832'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'SB-AFFA'~&~	~&~'0000013349'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2833'~&~	~&~'KFS2833'~&~	~&~'1'~&~	~&~'KFS2833'~&~	~&~'KFS2833'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-EDUC'~&~	~&~'0000013432'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2834'~&~	~&~'KFS2834'~&~	~&~'1'~&~	~&~'KFS2834'~&~	~&~'KFS2834'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-VPGA'~&~	~&~'0000013438'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2835'~&~	~&~'KFS2835'~&~	~&~'1'~&~	~&~'KFS2835'~&~	~&~'KFS2835'~&~	~&~'A'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-DSPM'~&~	~&~'0000013566'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2836'~&~	~&~'KFS2836'~&~	~&~'1'~&~	~&~'KFS2836'~&~	~&~'KFS2836'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-ANES'~&~	~&~'0000013634'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2837'~&~	~&~'KFS2837'~&~	~&~'1'~&~	~&~'KFS2837'~&~	~&~'KFS2837'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-DMED'~&~	~&~'0000013667'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2838'~&~	~&~'KFS2838'~&~	~&~'1'~&~	~&~'KFS2838'~&~	~&~'KFS2838'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-COMM'~&~	~&~'0000013843'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2839'~&~	~&~'KFS2839'~&~	~&~'1'~&~	~&~'KFS2839'~&~	~&~'KFS2839'~&~	~&~'T'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'KO-CTSD'~&~	~&~'0000013947'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2840'~&~	~&~'KFS2840'~&~	~&~'1'~&~	~&~'KFS2840'~&~	~&~'KFS2840'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-FAMM'~&~	~&~'0000013992'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2841'~&~	~&~'KFS2841'~&~	~&~'1'~&~	~&~'KFS2841'~&~	~&~'KFS2841'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'UA-VPIT'~&~	~&~'0000014059'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2842'~&~	~&~'KFS2842'~&~	~&~'1'~&~	~&~'KFS2842'~&~	~&~'KFS2842'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-INTM'~&~	~&~'0000014105'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2843'~&~	~&~'KFS2843'~&~	~&~'1'~&~	~&~'KFS2843'~&~	~&~'KFS2843'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-MEDN'~&~	~&~'0000014351'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2844'~&~	~&~'KFS2844'~&~	~&~'1'~&~	~&~'KFS2844'~&~	~&~'KFS2844'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'SB-SART'~&~	~&~'0000014437'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2845'~&~	~&~'KFS2845'~&~	~&~'1'~&~	~&~'KFS2845'~&~	~&~'KFS2845'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-JSP'~&~	~&~'0000014530'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2846'~&~	~&~'KFS2846'~&~	~&~'1'~&~	~&~'KFS2846'~&~	~&~'KFS2846'~&~	~&~'L'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-ANTH'~&~	~&~'0000014689'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2847'~&~	~&~'KFS2847'~&~	~&~'1'~&~	~&~'KFS2847'~&~	~&~'KFS2847'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-ECON'~&~	~&~'0000014793'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2848'~&~	~&~'KFS2848'~&~	~&~'1'~&~	~&~'KFS2848'~&~	~&~'KFS2848'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-AHEC'~&~	~&~'0000014886'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2849'~&~	~&~'KFS2849'~&~	~&~'1'~&~	~&~'KFS2849'~&~	~&~'KFS2849'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'EA-EDUC'~&~	~&~'0000015011'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2850'~&~	~&~'KFS2850'~&~	~&~'1'~&~	~&~'KFS2850'~&~	~&~'KFS2850'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-CMCL'~&~	~&~'0000015527'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2851'~&~	~&~'KFS2851'~&~	~&~'1'~&~	~&~'KFS2851'~&~	~&~'KFS2851'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-PSY'~&~	~&~'0000015617'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2852'~&~	~&~'KFS2852'~&~	~&~'1'~&~	~&~'KFS2852'~&~	~&~'KFS2852'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'UA-VPIT'~&~	~&~'0000015899'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2853'~&~	~&~'KFS2853'~&~	~&~'1'~&~	~&~'KFS2853'~&~	~&~'KFS2853'~&~	~&~'L'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'SB-WMNS'~&~	~&~'0000015942'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2854'~&~	~&~'KFS2854'~&~	~&~'1'~&~	~&~'KFS2854'~&~	~&~'KFS2854'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-INTP'~&~	~&~'0000016014'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2855'~&~	~&~'KFS2855'~&~	~&~'1'~&~	~&~'KFS2855'~&~	~&~'KFS2855'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'NW-PSY'~&~	~&~'0000016158'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2856'~&~	~&~'KFS2856'~&~	~&~'1'~&~	~&~'KFS2856'~&~	~&~'KFS2856'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-NURS'~&~	~&~'0000016205'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2857'~&~	~&~'KFS2857'~&~	~&~'1'~&~	~&~'KFS2857'~&~	~&~'KFS2857'~&~	~&~'R'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'EA-EA'~&~	~&~'0000016417'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2858'~&~	~&~'KFS2858'~&~	~&~'1'~&~	~&~'KFS2858'~&~	~&~'KFS2858'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-ISS'~&~	~&~'0000016467'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2859'~&~	~&~'KFS2859'~&~	~&~'1'~&~	~&~'KFS2859'~&~	~&~'KFS2859'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'SB-CTSD'~&~	~&~'0000016660'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2860'~&~	~&~'KFS2860'~&~	~&~'1'~&~	~&~'KFS2860'~&~	~&~'KFS2860'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-PSY'~&~	~&~'0000016665'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2861'~&~	~&~'KFS2861'~&~	~&~'1'~&~	~&~'KFS2861'~&~	~&~'KFS2861'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-REL'~&~	~&~'0000016702'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2862'~&~	~&~'KFS2862'~&~	~&~'1'~&~	~&~'KFS2862'~&~	~&~'KFS2862'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-ARSD'~&~	~&~'0000016900'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2863'~&~	~&~'KFS2863'~&~	~&~'1'~&~	~&~'KFS2863'~&~	~&~'KFS2863'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-PSY'~&~	~&~'0000017191'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2864'~&~	~&~'KFS2864'~&~	~&~'1'~&~	~&~'KFS2864'~&~	~&~'KFS2864'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-INFO'~&~	~&~'0000017526'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2865'~&~	~&~'KFS2865'~&~	~&~'1'~&~	~&~'KFS2865'~&~	~&~'KFS2865'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-FINS'~&~	~&~'0000017982'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2866'~&~	~&~'KFS2866'~&~	~&~'1'~&~	~&~'KFS2866'~&~	~&~'KFS2866'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-SPEA'~&~	~&~'0000018045'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2867'~&~	~&~'KFS2867'~&~	~&~'1'~&~	~&~'KFS2867'~&~	~&~'KFS2867'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'UA-FMOP'~&~	~&~'0000018189'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2868'~&~	~&~'KFS2868'~&~	~&~'1'~&~	~&~'KFS2868'~&~	~&~'KFS2868'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'SE-SOCS'~&~	~&~'0000018264'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2869'~&~	~&~'KFS2869'~&~	~&~'1'~&~	~&~'KFS2869'~&~	~&~'KFS2869'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'KO-UDIV'~&~	~&~'0000018834'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2870'~&~	~&~'KFS2870'~&~	~&~'1'~&~	~&~'KFS2870'~&~	~&~'KFS2870'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-CARD'~&~	~&~'0000018846'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2871'~&~	~&~'KFS2871'~&~	~&~'1'~&~	~&~'KFS2871'~&~	~&~'KFS2871'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-PULM'~&~	~&~'0000018851'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2872'~&~	~&~'KFS2872'~&~	~&~'1'~&~	~&~'KFS2872'~&~	~&~'KFS2872'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-FRIT'~&~	~&~'0000018893'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2873'~&~	~&~'KFS2873'~&~	~&~'1'~&~	~&~'KFS2873'~&~	~&~'KFS2873'~&~	~&~'A'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-HPER'~&~	~&~'0000018983'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2874'~&~	~&~'KFS2874'~&~	~&~'1'~&~	~&~'KFS2874'~&~	~&~'KFS2874'~&~	~&~'T'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-SURV'~&~	~&~'0000019060'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2875'~&~	~&~'KFS2875'~&~	~&~'1'~&~	~&~'KFS2875'~&~	~&~'KFS2875'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-BL'~&~	~&~'0000019382'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2876'~&~	~&~'KFS2876'~&~	~&~'1'~&~	~&~'KFS2876'~&~	~&~'KFS2876'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'SE-NURS'~&~	~&~'0000019469'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2877'~&~	~&~'KFS2877'~&~	~&~'1'~&~	~&~'KFS2877'~&~	~&~'KFS2877'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-SOC'~&~	~&~'0000019671'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2878'~&~	~&~'KFS2878'~&~	~&~'1'~&~	~&~'KFS2878'~&~	~&~'KFS2878'~&~	~&~'T'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-BL'~&~	~&~'0000019730'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2879'~&~	~&~'KFS2879'~&~	~&~'1'~&~	~&~'KFS2879'~&~	~&~'KFS2879'~&~	~&~'A'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-BL'~&~	~&~'0000019902'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2880'~&~	~&~'KFS2880'~&~	~&~'1'~&~	~&~'KFS2880'~&~	~&~'KFS2880'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'UA-BUDU'~&~	~&~'0000019907'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2881'~&~	~&~'KFS2881'~&~	~&~'1'~&~	~&~'KFS2881'~&~	~&~'KFS2881'~&~	~&~'R'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'SE-SOCS'~&~	~&~'0000020152'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2882'~&~	~&~'KFS2882'~&~	~&~'1'~&~	~&~'KFS2882'~&~	~&~'KFS2882'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'SE-ACAD'~&~	~&~'0000020325'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2883'~&~	~&~'KFS2883'~&~	~&~'1'~&~	~&~'KFS2883'~&~	~&~'KFS2883'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BA-IUHC'~&~	~&~'0000020336'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2884'~&~	~&~'KFS2884'~&~	~&~'1'~&~	~&~'KFS2884'~&~	~&~'KFS2884'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-BL'~&~	~&~'0000020464'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2885'~&~	~&~'KFS2885'~&~	~&~'1'~&~	~&~'KFS2885'~&~	~&~'KFS2885'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-BL'~&~	~&~'0000020517'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2886'~&~	~&~'KFS2886'~&~	~&~'1'~&~	~&~'KFS2886'~&~	~&~'KFS2886'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-SURV'~&~	~&~'0000020648'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2887'~&~	~&~'KFS2887'~&~	~&~'1'~&~	~&~'KFS2887'~&~	~&~'KFS2887'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-ENGT'~&~	~&~'0000020665'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2888'~&~	~&~'KFS2888'~&~	~&~'1'~&~	~&~'KFS2888'~&~	~&~'KFS2888'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-BL'~&~	~&~'0000020819'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2889'~&~	~&~'KFS2889'~&~	~&~'1'~&~	~&~'KFS2889'~&~	~&~'KFS2889'~&~	~&~'P'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-FOLK'~&~	~&~'0000020898'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2890'~&~	~&~'KFS2890'~&~	~&~'1'~&~	~&~'KFS2890'~&~	~&~'KFS2890'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-PSY'~&~	~&~'0000021474'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2891'~&~	~&~'KFS2891'~&~	~&~'1'~&~	~&~'KFS2891'~&~	~&~'KFS2891'~&~	~&~'T'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'EA-COMR'~&~	~&~'0000021537'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2892'~&~	~&~'KFS2892'~&~	~&~'1'~&~	~&~'KFS2892'~&~	~&~'KFS2892'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BA-IMAU'~&~	~&~'0000021554'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2893'~&~	~&~'KFS2893'~&~	~&~'1'~&~	~&~'KFS2893'~&~	~&~'KFS2893'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-BIOM'~&~	~&~'0000021723'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2894'~&~	~&~'KFS2894'~&~	~&~'1'~&~	~&~'KFS2894'~&~	~&~'KFS2894'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-BL'~&~	~&~'0000021905'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2895'~&~	~&~'KFS2895'~&~	~&~'1'~&~	~&~'KFS2895'~&~	~&~'KFS2895'~&~	~&~'T'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-IN'~&~	~&~'0000021923'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2896'~&~	~&~'KFS2896'~&~	~&~'1'~&~	~&~'KFS2896'~&~	~&~'KFS2896'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'UA-VPIT'~&~	~&~'0000022180'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2897'~&~	~&~'KFS2897'~&~	~&~'1'~&~	~&~'KFS2897'~&~	~&~'KFS2897'~&~	~&~'T'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~'0000022411'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2898'~&~	~&~'KFS2898'~&~	~&~'1'~&~	~&~'KFS2898'~&~	~&~'KFS2898'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-SCI'~&~	~&~'0000022474'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2899'~&~	~&~'KFS2899'~&~	~&~'1'~&~	~&~'KFS2899'~&~	~&~'KFS2899'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-SOC'~&~	~&~'0000022704'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2900'~&~	~&~'KFS2900'~&~	~&~'1'~&~	~&~'KFS2900'~&~	~&~'KFS2900'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'EA-SMD'~&~	~&~'0000022857'~&~	~&~'1'~&~	~&~]RECORD
