HEADER[~&~	~&~PRNCPL_ID::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~PRNCPL_NM::VARCHAR~&~	~&~ENTITY_ID::VARCHAR~&~	~&~PRNCPL_PSWD::VARCHAR~&~	~&~ACTV_IND::VARCHAR~&~	~&~LAST_UPDT_DT::TIMESTAMP~&~	~&~]HEADER
RECORD[~&~	~&~'2566404853'~&~	~&~'KFS2566404853'~&~	~&~'1'~&~	~&~'bgroff'~&~	~&~'KFS3410'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2566903942'~&~	~&~'KFS2566903942'~&~	~&~'1'~&~	~&~'rshrader'~&~	~&~'KFS3125'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2572007692'~&~	~&~'KFS2572007692'~&~	~&~'1'~&~	~&~'fcarley'~&~	~&~'KFS3981'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2578605950'~&~	~&~'KFS2578605950'~&~	~&~'1'~&~	~&~'marchant'~&~	~&~'KFS1231'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2580002272'~&~	~&~'KFS2580002272'~&~	~&~'1'~&~	~&~'locarrin'~&~	~&~'KFS3722'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2580507812'~&~	~&~'KFS2580507812'~&~	~&~'1'~&~	~&~'cmounts'~&~	~&~'KFS2863'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2585603740'~&~	~&~'KFS2585603740'~&~	~&~'1'~&~	~&~'mcbee'~&~	~&~'KFS2773'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2588101919'~&~	~&~'KFS2588101919'~&~	~&~'1'~&~	~&~'bbruner'~&~	~&~'KFS3631'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2588908364'~&~	~&~'KFS2588908364'~&~	~&~'1'~&~	~&~'anock'~&~	~&~'KFS2952'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2591309555'~&~	~&~'KFS2591309555'~&~	~&~'1'~&~	~&~'joholter'~&~	~&~'KFS2938'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2591702869'~&~	~&~'KFS2591702869'~&~	~&~'1'~&~	~&~'jojude'~&~	~&~'KFS2913'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2595106260'~&~	~&~'KFS2595106260'~&~	~&~'1'~&~	~&~'bomiddle'~&~	~&~'KFS3299'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2595801199'~&~	~&~'KFS2595801199'~&~	~&~'1'~&~	~&~'davila'~&~	~&~'KFS2880'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2596106833'~&~	~&~'KFS2596106833'~&~	~&~'1'~&~	~&~'jotingle'~&~	~&~'KFS3823'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2598709220'~&~	~&~'KFS2598709220'~&~	~&~'1'~&~	~&~'klechner'~&~	~&~'KFS3309'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2599004561'~&~	~&~'KFS2599004561'~&~	~&~'1'~&~	~&~'abays'~&~	~&~'KFS3391'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2600805164'~&~	~&~'KFS2600805164'~&~	~&~'1'~&~	~&~'cpgariba'~&~	~&~'KFS3939'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2604400361'~&~	~&~'KFS2604400361'~&~	~&~'1'~&~	~&~'hglover'~&~	~&~'KFS3525'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2615105455'~&~	~&~'KFS2615105455'~&~	~&~'1'~&~	~&~'ochaisso'~&~	~&~'KFS3867'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2615708929'~&~	~&~'KFS2615708929'~&~	~&~'1'~&~	~&~'jgerhart'~&~	~&~'KFS3809'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2617807722'~&~	~&~'KFS2617807722'~&~	~&~'1'~&~	~&~'dpshuck'~&~	~&~'KFS3866'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2620008671'~&~	~&~'KFS2620008671'~&~	~&~'1'~&~	~&~'gpbilly'~&~	~&~'KFS3216'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2625401275'~&~	~&~'KFS2625401275'~&~	~&~'1'~&~	~&~'hho'~&~	~&~'KFS3970'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2635407255'~&~	~&~'KFS2635407255'~&~	~&~'1'~&~	~&~'jppankey'~&~	~&~'KFS1309'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2639502574'~&~	~&~'KFS2639502574'~&~	~&~'1'~&~	~&~'dmackenz'~&~	~&~'KFS3586'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2642509031'~&~	~&~'KFS2642509031'~&~	~&~'1'~&~	~&~'gpfabriz'~&~	~&~'KFS2918'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2645800726'~&~	~&~'KFS2645800726'~&~	~&~'1'~&~	~&~'npsolis'~&~	~&~'KFS3055'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2649901983'~&~	~&~'KFS2649901983'~&~	~&~'1'~&~	~&~'jphanks'~&~	~&~'KFS3674'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2656601272'~&~	~&~'KFS2656601272'~&~	~&~'1'~&~	~&~'dpteague'~&~	~&~'KFS3973'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2659604340'~&~	~&~'KFS2659604340'~&~	~&~'1'~&~	~&~'wcorbitt'~&~	~&~'KFS2906'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2660204297'~&~	~&~'KFS2660204297'~&~	~&~'1'~&~	~&~'bptrudea'~&~	~&~'KFS3758'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2661408831'~&~	~&~'KFS2661408831'~&~	~&~'1'~&~	~&~'aphafner'~&~	~&~'KFS3746'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2663206846'~&~	~&~'KFS2663206846'~&~	~&~'1'~&~	~&~'mparmer'~&~	~&~'KFS3121'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2664109901'~&~	~&~'KFS2664109901'~&~	~&~'1'~&~	~&~'asine'~&~	~&~'KFS3687'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2664406482'~&~	~&~'KFS2664406482'~&~	~&~'1'~&~	~&~'lander'~&~	~&~'KFS2552'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2670801721'~&~	~&~'KFS2670801721'~&~	~&~'1'~&~	~&~'sthorne'~&~	~&~'KFS2974'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2671604827'~&~	~&~'KFS2671604827'~&~	~&~'1'~&~	~&~'tdenman'~&~	~&~'KFS3662'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2675503231'~&~	~&~'KFS2675503231'~&~	~&~'1'~&~	~&~'bpashwor'~&~	~&~'KFS3839'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2675607147'~&~	~&~'KFS2675607147'~&~	~&~'1'~&~	~&~'gphom'~&~	~&~'KFS2607'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2676505139'~&~	~&~'KFS2676505139'~&~	~&~'1'~&~	~&~'dpwesson'~&~	~&~'KFS3193'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2681701139'~&~	~&~'KFS2681701139'~&~	~&~'1'~&~	~&~'fmayes'~&~	~&~'KFS3513'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2683109793'~&~	~&~'KFS2683109793'~&~	~&~'1'~&~	~&~'anavarre'~&~	~&~'KFS3128'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2683807863'~&~	~&~'KFS2683807863'~&~	~&~'1'~&~	~&~'yon'~&~	~&~'KFS1080'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2687501556'~&~	~&~'KFS2687501556'~&~	~&~'1'~&~	~&~'wakins'~&~	~&~'KFS3126'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2688805408'~&~	~&~'KFS2688805408'~&~	~&~'1'~&~	~&~'apgallah'~&~	~&~'KFS3946'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2689004273'~&~	~&~'KFS2689004273'~&~	~&~'1'~&~	~&~'mbrogan'~&~	~&~'KFS3218'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2691706557'~&~	~&~'KFS2691706557'~&~	~&~'1'~&~	~&~'burress'~&~	~&~'KFS2794'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2693000507'~&~	~&~'KFS2693000507'~&~	~&~'1'~&~	~&~'acochran'~&~	~&~'KFS3455'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2698204697'~&~	~&~'KFS2698204697'~&~	~&~'1'~&~	~&~'rpcoggin'~&~	~&~'KFS3091'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2701102442'~&~	~&~'KFS2701102442'~&~	~&~'1'~&~	~&~'cqquarle'~&~	~&~'KFS3158'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2701405642'~&~	~&~'KFS2701405642'~&~	~&~'1'~&~	~&~'mwainwri'~&~	~&~'KFS2939'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2708207895'~&~	~&~'KFS2708207895'~&~	~&~'1'~&~	~&~'rliston'~&~	~&~'KFS3778'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2709506479'~&~	~&~'KFS2709506479'~&~	~&~'1'~&~	~&~'plindema'~&~	~&~'KFS3678'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2717708169'~&~	~&~'KFS2717708169'~&~	~&~'1'~&~	~&~'psanmigu'~&~	~&~'KFS3798'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2717804241'~&~	~&~'KFS2717804241'~&~	~&~'1'~&~	~&~'dqperron'~&~	~&~'KFS3862'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2718700680'~&~	~&~'KFS2718700680'~&~	~&~'1'~&~	~&~'csexton'~&~	~&~'KFS3587'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2722306665'~&~	~&~'KFS2722306665'~&~	~&~'1'~&~	~&~'rqbarrin'~&~	~&~'KFS3908'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2722708015'~&~	~&~'KFS2722708015'~&~	~&~'1'~&~	~&~'awilk'~&~	~&~'KFS3069'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2724700273'~&~	~&~'KFS2724700273'~&~	~&~'1'~&~	~&~'jlowe'~&~	~&~'KFS2975'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2726706560'~&~	~&~'KFS2726706560'~&~	~&~'1'~&~	~&~'jbrockin'~&~	~&~'KFS2953'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2728703111'~&~	~&~'KFS2728703111'~&~	~&~'1'~&~	~&~'pgalvez'~&~	~&~'KFS3163'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2735008733'~&~	~&~'KFS2735008733'~&~	~&~'1'~&~	~&~'jqhepbur'~&~	~&~'KFS3739'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2735702616'~&~	~&~'KFS2735702616'~&~	~&~'1'~&~	~&~'ralston'~&~	~&~'KFS1052'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2736007574'~&~	~&~'KFS2736007574'~&~	~&~'1'~&~	~&~'pqstalna'~&~	~&~'KFS2535'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2740808468'~&~	~&~'KFS2740808468'~&~	~&~'1'~&~	~&~'cqlakin'~&~	~&~'KFS3510'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2741900332'~&~	~&~'KFS2741900332'~&~	~&~'1'~&~	~&~'jqsharp'~&~	~&~'KFS1113'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2744604637'~&~	~&~'KFS2744604637'~&~	~&~'1'~&~	~&~'dqsills'~&~	~&~'KFS3399'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2751600451'~&~	~&~'KFS2751600451'~&~	~&~'1'~&~	~&~'brock'~&~	~&~'KFS2648'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2753204360'~&~	~&~'KFS2753204360'~&~	~&~'1'~&~	~&~'jqlauer'~&~	~&~'KFS2801'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2754906885'~&~	~&~'KFS2754906885'~&~	~&~'1'~&~	~&~'rqwoolar'~&~	~&~'KFS2534'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2758708357'~&~	~&~'KFS2758708357'~&~	~&~'1'~&~	~&~'xrippy'~&~	~&~'KFS1520'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2766001893'~&~	~&~'KFS2766001893'~&~	~&~'1'~&~	~&~'koenig'~&~	~&~'KFS2019'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2766501199'~&~	~&~'KFS2766501199'~&~	~&~'1'~&~	~&~'mdavila'~&~	~&~'KFS3923'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2773000082'~&~	~&~'KFS2773000082'~&~	~&~'1'~&~	~&~'hqcolema'~&~	~&~'KFS3691'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2777801570'~&~	~&~'KFS2777801570'~&~	~&~'1'~&~	~&~'dahl'~&~	~&~'KFS2284'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2780707389'~&~	~&~'KFS2780707389'~&~	~&~'1'~&~	~&~'ymichael'~&~	~&~'KFS2891'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2783907167'~&~	~&~'KFS2783907167'~&~	~&~'1'~&~	~&~'mbremer'~&~	~&~'KFS3652'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2788101156'~&~	~&~'KFS2788101156'~&~	~&~'1'~&~	~&~'bplummer'~&~	~&~'KFS3931'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2790001875'~&~	~&~'KFS2790001875'~&~	~&~'1'~&~	~&~'adowdy'~&~	~&~'KFS3017'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2792204561'~&~	~&~'KFS2792204561'~&~	~&~'1'~&~	~&~'obays'~&~	~&~'KFS3666'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2798209582'~&~	~&~'KFS2798209582'~&~	~&~'1'~&~	~&~'rdegroot'~&~	~&~'KFS3247'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2802202597'~&~	~&~'KFS2802202597'~&~	~&~'1'~&~	~&~'arturpin'~&~	~&~'KFS3423'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2802508887'~&~	~&~'KFS2802508887'~&~	~&~'1'~&~	~&~'mrrutkow'~&~	~&~'KFS4046'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2811207565'~&~	~&~'KFS2811207565'~&~	~&~'1'~&~	~&~'crviolet'~&~	~&~'KFS3294'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2814003959'~&~	~&~'KFS2814003959'~&~	~&~'1'~&~	~&~'blackwoo'~&~	~&~'KFS1074'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2814801804'~&~	~&~'KFS2814801804'~&~	~&~'1'~&~	~&~'tmyles'~&~	~&~'KFS3670'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2815401389'~&~	~&~'KFS2815401389'~&~	~&~'1'~&~	~&~'trrodrig'~&~	~&~'KFS3291'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2817408084'~&~	~&~'KFS2817408084'~&~	~&~'1'~&~	~&~'gavent'~&~	~&~'KFS3334'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2820008053'~&~	~&~'KFS2820008053'~&~	~&~'1'~&~	~&~'grhayash'~&~	~&~'KFS4004'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2826600464'~&~	~&~'KFS2826600464'~&~	~&~'1'~&~	~&~'brsparks'~&~	~&~'KFS2828'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2827008884'~&~	~&~'KFS2827008884'~&~	~&~'1'~&~	~&~'arsergen'~&~	~&~'KFS3310'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2836802141'~&~	~&~'KFS2836802141'~&~	~&~'1'~&~	~&~'galley'~&~	~&~'KFS2836'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2839007760'~&~	~&~'KFS2839007760'~&~	~&~'1'~&~	~&~'cdupless'~&~	~&~'KFS3498'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2843302291'~&~	~&~'KFS2843302291'~&~	~&~'1'~&~	~&~'erbundy'~&~	~&~'KFS3376'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2845700356'~&~	~&~'KFS2845700356'~&~	~&~'1'~&~	~&~'pmcgee'~&~	~&~'KFS3424'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2853504613'~&~	~&~'KFS2853504613'~&~	~&~'1'~&~	~&~'bbilodea'~&~	~&~'KFS3290'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2855702943'~&~	~&~'KFS2855702943'~&~	~&~'1'~&~	~&~'hbeckwit'~&~	~&~'KFS3333'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2857103497'~&~	~&~'KFS2857103497'~&~	~&~'1'~&~	~&~'brmcgrew'~&~	~&~'KFS3617'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2857802003'~&~	~&~'KFS2857802003'~&~	~&~'1'~&~	~&~'dresquiv'~&~	~&~'KFS3416'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2858107175'~&~	~&~'KFS2858107175'~&~	~&~'1'~&~	~&~'dtowner'~&~	~&~'KFS2787'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2860009297'~&~	~&~'KFS2860009297'~&~	~&~'1'~&~	~&~'qpickel'~&~	~&~'KFS2940'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2862905828'~&~	~&~'KFS2862905828'~&~	~&~'1'~&~	~&~'rrdicken'~&~	~&~'KFS3418'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2865309548'~&~	~&~'KFS2865309548'~&~	~&~'1'~&~	~&~'rkirkend'~&~	~&~'KFS3986'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2868007063'~&~	~&~'KFS2868007063'~&~	~&~'1'~&~	~&~'hrshuber'~&~	~&~'KFS3881'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2871205128'~&~	~&~'KFS2871205128'~&~	~&~'1'~&~	~&~'brgodsey'~&~	~&~'KFS3006'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2873601030'~&~	~&~'KFS2873601030'~&~	~&~'1'~&~	~&~'arholley'~&~	~&~'KFS3554'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2885908053'~&~	~&~'KFS2885908053'~&~	~&~'1'~&~	~&~'jhayashi'~&~	~&~'KFS2981'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2891402154'~&~	~&~'KFS2891402154'~&~	~&~'1'~&~	~&~'braviles'~&~	~&~'KFS3736'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2892007462'~&~	~&~'KFS2892007462'~&~	~&~'1'~&~	~&~'bpfister'~&~	~&~'KFS3751'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2904700508'~&~	~&~'KFS2904700508'~&~	~&~'1'~&~	~&~'cschase'~&~	~&~'KFS1056'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2905401709'~&~	~&~'KFS2905401709'~&~	~&~'1'~&~	~&~'aatwood'~&~	~&~'KFS3109'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2905707168'~&~	~&~'KFS2905707168'~&~	~&~'1'~&~	~&~'tboutte'~&~	~&~'KFS3479'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2906405069'~&~	~&~'KFS2906405069'~&~	~&~'1'~&~	~&~'butt'~&~	~&~'KFS2875'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2909700894'~&~	~&~'KFS2909700894'~&~	~&~'1'~&~	~&~'jsalford'~&~	~&~'KFS1441'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2915209681'~&~	~&~'KFS2915209681'~&~	~&~'1'~&~	~&~'jsickes'~&~	~&~'KFS2236'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2918801999'~&~	~&~'KFS2918801999'~&~	~&~'1'~&~	~&~'gsams'~&~	~&~'KFS3845'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2929202535'~&~	~&~'KFS2929202535'~&~	~&~'1'~&~	~&~'purdy'~&~	~&~'KFS2950'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2930203477'~&~	~&~'KFS2930203477'~&~	~&~'1'~&~	~&~'ssales'~&~	~&~'KFS2775'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2932706840'~&~	~&~'KFS2932706840'~&~	~&~'1'~&~	~&~'ssred'~&~	~&~'KFS3836'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
