HEADER[~&~	~&~CUST_NBR::VARCHAR~&~	~&~CUST_ADDR_ID::DECIMAL~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~CUST_ADDR_NM::VARCHAR~&~	~&~CUST_LINE_1_ADDR::VARCHAR~&~	~&~CUST_LINE_2_ADDR::VARCHAR~&~	~&~CUST_CITY_NM::VARCHAR~&~	~&~CUST_STATE_CD::VARCHAR~&~	~&~CUST_ZIP_CD::VARCHAR~&~	~&~CUST_CNTRY_CD::VARCHAR~&~	~&~CUST_ADDR_INTL_PROV_NM::VARCHAR~&~	~&~CUST_INTL_MAIL_CD::VARCHAR~&~	~&~CUST_EMAIL_ADDR::VARCHAR~&~	~&~CUST_ADDR_TYPE_CD::VARCHAR~&~	~&~CUST_ADDR_END_DT::TIMESTAMP~&~	~&~INV_TMPLT_CD::VARCHAR~&~	~&~COPIES_TO_PRINT_QTY::DECIMAL~&~	~&~INV_TRNS_MTHD_CD::VARCHAR~&~	~&~ENV_TO_PRINT_QTY::DECIMAL~&~	~&~]HEADER
RECORD[~&~	~&~'CUM1496'~&~	~&~'1271'~&~	~&~'48A7ED7FC220FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'BLOCKER COMPANY'~&~	~&~'100882 MAIN STREET'~&~	~&~'SUITE 449B'~&~	~&~'NASHVILLE'~&~	~&~'TN'~&~	~&~'37214'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'CUM1496'~&~	~&~'1272'~&~	~&~'48A7ED7FC229FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'BLOCKER COMPANY'~&~	~&~'100891 MAIN STREET'~&~	~&~'SUITE 454B'~&~	~&~'COLUMBUS'~&~	~&~'IN'~&~	~&~'47201'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'CUM1496'~&~	~&~'1273'~&~	~&~'48A7ED7FC232FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'BLOCKER COMPANY'~&~	~&~'100900 MAIN STREET'~&~	~&~NULL~&~	~&~'COLUMBUS'~&~	~&~'IN'~&~	~&~'47201'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'DAI19599'~&~	~&~'1'~&~	~&~'48A7ED7FC0FFFC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'BUNNELL CORPORATION'~&~	~&~'100593 MAIN STREET'~&~	~&~'SUITE 309B'~&~	~&~'AUBURN HILLS'~&~	~&~'MI'~&~	~&~'48326'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'DAN21090'~&~	~&~'1'~&~	~&~'48A7ED7FC162FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'LEFLORE CORPORATION'~&~	~&~'100692 MAIN STREET'~&~	~&~NULL~&~	~&~'WASHINGTON'~&~	~&~'DC'~&~	~&~'20006'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'DAN21090'~&~	~&~'2'~&~	~&~'48A7ED7FC27CFC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'LEFLORE CORPORATION'~&~	~&~'100974 MAIN STREET'~&~	~&~'SUITE 498L'~&~	~&~'SPARKS'~&~	~&~'MD'~&~	~&~'21152'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'DAU17266'~&~	~&~'1'~&~	~&~'48A7ED7FBFE9FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'RAYNER COMPANY'~&~	~&~'100315 MAIN STREET'~&~	~&~'SUITE 166R'~&~	~&~'CARMEL'~&~	~&~'IN'~&~	~&~'46032'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'DAU17266'~&~	~&~'2'~&~	~&~'48A7ED7FC174FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'RAYNER COMPANY'~&~	~&~'100710 MAIN STREET'~&~	~&~'SUITE 365R'~&~	~&~'INDIANAPOLIS'~&~	~&~'IN'~&~	~&~'46240'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'DAV17392'~&~	~&~'1'~&~	~&~'48A7ED7FC00FFC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'HAYASHI COMPANY'~&~	~&~'100353 MAIN STREET'~&~	~&~NULL~&~	~&~'PHILADELPHIA'~&~	~&~'PA'~&~	~&~'19154'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'DAV17411'~&~	~&~'1'~&~	~&~'48A7ED7FC007FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'KEYS COMPANY'~&~	~&~'100345 MAIN STREET'~&~	~&~NULL~&~	~&~'CINCINNATI'~&~	~&~'OH'~&~	~&~'45202'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'DAV17492'~&~	~&~'1'~&~	~&~'48A7ED7FC033FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'BURD COMPANY'~&~	~&~'100389 MAIN STREET'~&~	~&~'SUITE 206B'~&~	~&~'CHICAGO'~&~	~&~'IL'~&~	~&~'60602'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'DAV17492'~&~	~&~'2'~&~	~&~'48A7ED7FC164FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'BURD COMPANY'~&~	~&~'100694 MAIN STREET'~&~	~&~'SUITE 355B'~&~	~&~'CHICAGO'~&~	~&~'IL'~&~	~&~'60606'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'DEC21269'~&~	~&~'1'~&~	~&~'48A7ED7FC1AEFC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'HASS SERVICES'~&~	~&~'100768 MAIN STREET'~&~	~&~'SUITE 398H'~&~	~&~'MISHAWAKA'~&~	~&~'IN'~&~	~&~'46545'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'DEF1580'~&~	~&~'1'~&~	~&~'48A7ED7FBED4FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'FITCH COMPANY'~&~	~&~'100038 MAIN STREET'~&~	~&~'SUITE 15F'~&~	~&~'INDIANAPOLIS'~&~	~&~'IN'~&~	~&~'46249-0319'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'DEF1580'~&~	~&~'2'~&~	~&~'48A7ED7FBFFBFC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'FITCH COMPANY'~&~	~&~'100333 MAIN STREET'~&~	~&~NULL~&~	~&~'INDIANAPOLIS'~&~	~&~'IN'~&~	~&~'46249'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'DEF1580'~&~	~&~'3'~&~	~&~'48A7ED7FC02AFC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'FITCH COMPANY'~&~	~&~'100380 MAIN STREET'~&~	~&~'SUITE 199F'~&~	~&~'CLEVELAND'~&~	~&~'OH'~&~	~&~'44199'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'DEF1580'~&~	~&~'4'~&~	~&~'48A7ED7FC0D3FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'FITCH COMPANY'~&~	~&~'100549 MAIN STREET'~&~	~&~NULL~&~	~&~'COLUMBUS'~&~	~&~'IN'~&~	~&~'43236-9016'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'DEF1580'~&~	~&~'5'~&~	~&~'48A7ED7FC0D4FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'FITCH COMPANY'~&~	~&~'100550 MAIN STREET'~&~	~&~'PO BOX 288F'~&~	~&~'COLUMBUS'~&~	~&~'IN'~&~	~&~'43236-9027'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'DEF1580'~&~	~&~'6'~&~	~&~'48A7ED7FC151FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'FITCH COMPANY'~&~	~&~'100675 MAIN STREET'~&~	~&~NULL~&~	~&~'CLEVELAND'~&~	~&~'OH'~&~	~&~'44199'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'DEF1580'~&~	~&~'7'~&~	~&~'48A7ED7FC237FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'FITCH COMPANY'~&~	~&~'100905 MAIN STREET'~&~	~&~NULL~&~	~&~'KANSAS CITY'~&~	~&~'MO'~&~	~&~'64197-0001'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'DEL14011'~&~	~&~'1'~&~	~&~'48A7ED7FBFA0FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'ARCINIEGA CORPORATION'~&~	~&~'100242 MAIN STREET'~&~	~&~NULL~&~	~&~'CHICAGO'~&~	~&~'IL'~&~	~&~'60601'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'DEL14011'~&~	~&~'2'~&~	~&~'48A7ED7FC000FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'ARCINIEGA CORPORATION'~&~	~&~'100338 MAIN STREET'~&~	~&~'SUITE 181A'~&~	~&~'INDIANAPOLIS'~&~	~&~'IN'~&~	~&~'46204'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'DEL14011'~&~	~&~'3'~&~	~&~'48A7ED7FC03AFC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'ARCINIEGA CORPORATION'~&~	~&~'100396 MAIN STREET'~&~	~&~'SUITE 210A'~&~	~&~'CHICAGO'~&~	~&~'IL'~&~	~&~'60601'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'DEL14011'~&~	~&~'4'~&~	~&~'48A7ED7FC0B9FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'ARCINIEGA CORPORATION'~&~	~&~'100523 MAIN STREET'~&~	~&~NULL~&~	~&~'CHICAGO'~&~	~&~'IL'~&~	~&~'60606'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'DEL14448'~&~	~&~'1'~&~	~&~'48A7ED7FBFA7FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'PEASE CORPORATION'~&~	~&~'100249 MAIN STREET'~&~	~&~NULL~&~	~&~'DOWNERS GROVE,'~&~	~&~'IL'~&~	~&~'60516'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'DEL14448'~&~	~&~'2'~&~	~&~'48A7ED7FC074FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'PEASE CORPORATION'~&~	~&~'100454 MAIN STREET'~&~	~&~'BUILDING 242P'~&~	~&~'ROUND ROCK,'~&~	~&~'TX'~&~	~&~'78682'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'DEL14448'~&~	~&~'3'~&~	~&~'48A7ED7FC0A1FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'PEASE CORPORATION'~&~	~&~'100499 MAIN STREET'~&~	~&~NULL~&~	~&~'PITTSBORO,'~&~	~&~'IN'~&~	~&~'46167'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'DEL14448'~&~	~&~'4'~&~	~&~'48A7ED7FC1ECFC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'PEASE CORPORATION'~&~	~&~'100830 MAIN STREET'~&~	~&~NULL~&~	~&~'NASHVILLE'~&~	~&~'TN'~&~	~&~'37217'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'DEL14448'~&~	~&~'5'~&~	~&~'48A7ED7FC233FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'PEASE CORPORATION'~&~	~&~'100901 MAIN STREET'~&~	~&~NULL~&~	~&~'ROUND ROCK'~&~	~&~'TX'~&~	~&~'78682-0325'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~'customer@domain.com'~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'DEL20274'~&~	~&~'1'~&~	~&~'48A7ED7FC13DFC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'ARRIAGA SYSTEMS'~&~	~&~'100655 MAIN STREET'~&~	~&~NULL~&~	~&~'AUBURN HILLS'~&~	~&~'MI'~&~	~&~'48321 7010'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'DEL20274'~&~	~&~'2'~&~	~&~'48A7ED7FC208FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'ARRIAGA SYSTEMS'~&~	~&~'100858 MAIN STREET'~&~	~&~'SUITE 442A'~&~	~&~'KOKOMO'~&~	~&~'IN'~&~	~&~'46902'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'DEL20274'~&~	~&~'3'~&~	~&~'48A7ED7FC263FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'ARRIAGA SYSTEMS'~&~	~&~'100949 MAIN STREET'~&~	~&~'PO BOX 482A'~&~	~&~'KOKOMO'~&~	~&~'IN'~&~	~&~'46904'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'DEL20274'~&~	~&~'4'~&~	~&~'48A7ED7FC287FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'ARRIAGA SYSTEMS'~&~	~&~'100985 MAIN STREET'~&~	~&~'BOX 505A'~&~	~&~'KOKOMO'~&~	~&~'IN'~&~	~&~'46904-9005'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'DEN1628'~&~	~&~'1'~&~	~&~'48A7ED7FBED5FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'CHEW INTERNATIONAL'~&~	~&~'100039 MAIN STREET'~&~	~&~'BOX 16C'~&~	~&~'YORK'~&~	~&~'PA'~&~	~&~'17405-0872'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'DEN1628'~&~	~&~'2'~&~	~&~'48A7ED7FBF60FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'CHEW INTERNATIONAL'~&~	~&~'100178 MAIN STREET'~&~	~&~NULL~&~	~&~'YORK,'~&~	~&~'PA'~&~	~&~'17404'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'DEN1628'~&~	~&~'3'~&~	~&~'48A7ED7FC1F3FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'CHEW INTERNATIONAL'~&~	~&~'100837 MAIN STREET'~&~	~&~NULL~&~	~&~'YORK'~&~	~&~'PA'~&~	~&~'17405'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'DEU20221'~&~	~&~'1'~&~	~&~'48A7ED7FC12DFC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'FANG SECURITIES'~&~	~&~'100639 MAIN STREET'~&~	~&~NULL~&~	~&~'NEW YORK'~&~	~&~'NY'~&~	~&~'10005'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'DIC19654'~&~	~&~'1'~&~	~&~'48A7ED7FC105FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'BLACKWOOD CORPORATION'~&~	~&~'100599 MAIN STREET'~&~	~&~NULL~&~	~&~'CHICAGO'~&~	~&~'IL'~&~	~&~'606220000'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'DIC19654'~&~	~&~'2'~&~	~&~'48A7ED7FC1C8FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'BLACKWOOD CORPORATION'~&~	~&~'100794 MAIN STREET'~&~	~&~'SUITE 411B'~&~	~&~'PITTSBURGH'~&~	~&~'PA'~&~	~&~'15275'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'DIL23326'~&~	~&~'1'~&~	~&~'48A7ED7FC25BFC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'WEXLER STORES'~&~	~&~'100941 MAIN STREET'~&~	~&~NULL~&~	~&~'ST LOUIS'~&~	~&~'MO'~&~	~&~'63216'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'DIS19365'~&~	~&~'1'~&~	~&~'48A7ED7FC0C3FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'WEIS COMPANY'~&~	~&~'100533 MAIN STREET'~&~	~&~'SUITE 279W'~&~	~&~'RIVERWOODS'~&~	~&~'IL'~&~	~&~'60015'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'DOM21275'~&~	~&~'1'~&~	~&~'48A7ED7FC1B6FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'RIFFLE ENTERPRISES'~&~	~&~'100776 MAIN STREET'~&~	~&~'SUITE 403R'~&~	~&~'MASON'~&~	~&~'OH'~&~	~&~'45040'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'DOW1686'~&~	~&~'1'~&~	~&~'48A7ED7FBED6FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'CALFEE COMPANY'~&~	~&~'100040 MAIN STREET'~&~	~&~NULL~&~	~&~'MIDLAND'~&~	~&~'MI'~&~	~&~'48686-0994'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'DOW1686'~&~	~&~'2'~&~	~&~'48A7ED7FC05BFC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'CALFEE COMPANY'~&~	~&~'100429 MAIN STREET'~&~	~&~'OFFICE 229C'~&~	~&~'MIDLAND'~&~	~&~'MI'~&~	~&~'48674'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'DOW1686'~&~	~&~'3'~&~	~&~'48A7ED7FC05CFC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'CALFEE COMPANY'~&~	~&~'100430 MAIN STREET'~&~	~&~NULL~&~	~&~'INDIANAPOLIS'~&~	~&~'IN'~&~	~&~'46202-4887'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'DOW1686'~&~	~&~'4'~&~	~&~'48A7ED7FC0C5FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'CALFEE COMPANY'~&~	~&~'100535 MAIN STREET'~&~	~&~NULL~&~	~&~'MIDLAND'~&~	~&~'MI'~&~	~&~'48674'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'DOW1686'~&~	~&~'5'~&~	~&~'48A7ED7FC18FFC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'CALFEE COMPANY'~&~	~&~'100737 MAIN STREET'~&~	~&~'OFFICE 384C'~&~	~&~'MIDLAND'~&~	~&~'MI'~&~	~&~'48674'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'DOW1686'~&~	~&~'6'~&~	~&~'48A7ED7FC281FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'CALFEE COMPANY'~&~	~&~'100979 MAIN STREET'~&~	~&~'SUITE 502C'~&~	~&~'INDIANAPOLIS'~&~	~&~'IN'~&~	~&~'46268-1054'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
