HEADER[~&~	~&~CGPRPSL_NBR::DECIMAL~&~	~&~FIN_COA_CD::VARCHAR~&~	~&~ACCOUNT_NBR::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~PERSON_UNVL_ID::VARCHAR~&~	~&~ROW_ACTV_IND::VARCHAR~&~	~&~FNL_BILLED_IND::VARCHAR~&~	~&~CURR_LST_BILLED_DT::TIMESTAMP~&~	~&~PREV_LST_BILLED_DT::TIMESTAMP~&~	~&~]HEADER
RECORD[~&~	~&~'12638'~&~	~&~'EA'~&~	~&~'4769372'~&~	~&~'49D358CCEAF15F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'4446301330'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'12638'~&~	~&~'IN'~&~	~&~'4183032'~&~	~&~'49D358CCF1185F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'1308508136'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'12695'~&~	~&~'EA'~&~	~&~'4769373'~&~	~&~'49D358CCEAF25F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'4146202628'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'12719'~&~	~&~'EA'~&~	~&~'4769374'~&~	~&~'49D358CCEAF35F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'1335003222'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'12803'~&~	~&~'EA'~&~	~&~'4769375'~&~	~&~'49D358CCEAF45F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'4965407189'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'12830'~&~	~&~'EA'~&~	~&~'4769376'~&~	~&~'49D358CCEAF55F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'5334003983'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'12832'~&~	~&~'EA'~&~	~&~'4769377'~&~	~&~'49D358CCEAF65F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'4189500212'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'12880'~&~	~&~'EA'~&~	~&~'4769378'~&~	~&~'49D358CCEAF75F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'6012204256'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'12903'~&~	~&~'EA'~&~	~&~'4769379'~&~	~&~'49D358CCEAF85F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'3373403412'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'12907'~&~	~&~'BL'~&~	~&~'4631416'~&~	~&~'12D4ED216050EF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'3880605325'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'12907'~&~	~&~'EA'~&~	~&~'4769380'~&~	~&~'49D358CCEAF95F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'5430509566'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'12955'~&~	~&~'EA'~&~	~&~'4769381'~&~	~&~'49D358CCEAFA5F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'3334505644'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'12956'~&~	~&~'EA'~&~	~&~'4769382'~&~	~&~'49D358CCEAFB5F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'2341000360'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'12966'~&~	~&~'EA'~&~	~&~'4769383'~&~	~&~'49D358CCEAFC5F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'1308508136'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'13033'~&~	~&~'BL'~&~	~&~'4631417'~&~	~&~'12D4ED216051EF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'3880605325'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'13033'~&~	~&~'EA'~&~	~&~'4769384'~&~	~&~'49D358CCEAFD5F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'6126708165'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'13055'~&~	~&~'EA'~&~	~&~'4769385'~&~	~&~'49D358CCEAFE5F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'3889504703'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'13056'~&~	~&~'EA'~&~	~&~'4769386'~&~	~&~'49D358CCEAFF5F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'4965407189'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'13104'~&~	~&~'EA'~&~	~&~'4769387'~&~	~&~'49D358CCEB005F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'1308508136'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'13105'~&~	~&~'EA'~&~	~&~'4769388'~&~	~&~'49D358CCEB015F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'1308508136'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'13106'~&~	~&~'EA'~&~	~&~'4769389'~&~	~&~'49D358CCEB025F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'5053009758'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'13123'~&~	~&~'EA'~&~	~&~'4769390'~&~	~&~'49D358CCEB035F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'3889504703'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'13171'~&~	~&~'EA'~&~	~&~'4769391'~&~	~&~'49D358CCEB045F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'4146202628'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'13177'~&~	~&~'EA'~&~	~&~'4769392'~&~	~&~'49D358CCEB055F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'3098006714'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'13208'~&~	~&~'EA'~&~	~&~'4769393'~&~	~&~'49D358CCEB065F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'2090102017'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'13257'~&~	~&~'EA'~&~	~&~'4769394'~&~	~&~'49D358CCEB075F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'4189500212'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'13286'~&~	~&~'EA'~&~	~&~'4769395'~&~	~&~'49D358CCEB085F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'5053009758'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'13321'~&~	~&~'EA'~&~	~&~'4769396'~&~	~&~'49D358CCEB095F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'1462106196'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'13322'~&~	~&~'EA'~&~	~&~'4769397'~&~	~&~'49D358CCEB0A5F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'4146202628'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'13444'~&~	~&~'EA'~&~	~&~'4769398'~&~	~&~'49D358CCEB0B5F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'3889504703'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'13500'~&~	~&~'EA'~&~	~&~'4769399'~&~	~&~'49D358CCEB0C5F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'5053009758'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'13520'~&~	~&~'EA'~&~	~&~'4769401'~&~	~&~'49D358CCEB0D5F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'2090102017'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'13544'~&~	~&~'EA'~&~	~&~'4968801'~&~	~&~'49D358CCEB0E5F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'4684100678'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'13636'~&~	~&~'EA'~&~	~&~'5467501'~&~	~&~'49D358CCEB0F5F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'5335901264'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'13679'~&~	~&~'EA'~&~	~&~'5467502'~&~	~&~'49D358CCEB105F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'4965407189'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'13755'~&~	~&~'EA'~&~	~&~'5467503'~&~	~&~'49D358CCEB115F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'4667608469'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'13770'~&~	~&~'EA'~&~	~&~'5468001'~&~	~&~'49D358CCEB125F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'2553103572'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'13772'~&~	~&~'EA'~&~	~&~'5468002'~&~	~&~'49D358CCEB135F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'5631302174'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'13901'~&~	~&~'EA'~&~	~&~'5468003'~&~	~&~'49D358CCEB145F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'4446301330'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'13906'~&~	~&~'BL'~&~	~&~'4631422'~&~	~&~'12D4ED216052EF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'3880605325'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'13906'~&~	~&~'EA'~&~	~&~'5468004'~&~	~&~'49D358CCEB155F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'2191200653'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'13912'~&~	~&~'EA'~&~	~&~'5468005'~&~	~&~'49D358CCEB165F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'3334505644'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'13933'~&~	~&~'EA'~&~	~&~'5468006'~&~	~&~'49D358CCEB175F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'2341000360'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'13936'~&~	~&~'EA'~&~	~&~'5468007'~&~	~&~'49D358CCEB185F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'5430509566'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'13944'~&~	~&~'EA'~&~	~&~'5468101'~&~	~&~'49D358CCEB195F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'2691706557'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'13958'~&~	~&~'EA'~&~	~&~'5468701'~&~	~&~'49D358CCEB1A5F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'3736906932'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'13963'~&~	~&~'EA'~&~	~&~'4767528'~&~	~&~'49D358CCEB1B5F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'4965407189'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'14020'~&~	~&~'EA'~&~	~&~'4767529'~&~	~&~'49D358CCEB1C5F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'3012703100'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'14038'~&~	~&~'EA'~&~	~&~'4267519'~&~	~&~'49D358CCEB1D5F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'3880605325'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'14041'~&~	~&~'EA'~&~	~&~'4169301'~&~	~&~'49D358CCEB1E5F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'5053009758'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'14085'~&~	~&~'EA'~&~	~&~'5769200'~&~	~&~'49D358CCEB1F5F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'4446301330'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'14097'~&~	~&~'EA'~&~	~&~'4769214'~&~	~&~'49D358CCEB205F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'4446301330'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'14109'~&~	~&~'EA'~&~	~&~'4767711'~&~	~&~'49D358CCEB215F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'4446301330'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'14113'~&~	~&~'EA'~&~	~&~'4767713'~&~	~&~'49D358CCEB225F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'1421900725'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'14274'~&~	~&~'EA'~&~	~&~'4767712'~&~	~&~'49D358CCEB235F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'5334003983'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'14280'~&~	~&~'EA'~&~	~&~'4767530'~&~	~&~'49D358CCEB245F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'4146202628'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'14309'~&~	~&~'EA'~&~	~&~'4767531'~&~	~&~'49D358CCEB255F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'1659405606'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'14316'~&~	~&~'EA'~&~	~&~'4768702'~&~	~&~'49D358CCEB265F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'1659405606'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'14398'~&~	~&~'EA'~&~	~&~'4769215'~&~	~&~'49D358CCEB275F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'4667608469'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'14447'~&~	~&~'EA'~&~	~&~'4769216'~&~	~&~'49D358CCEB285F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'5790902739'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'14486'~&~	~&~'EA'~&~	~&~'5769202'~&~	~&~'49D358CCEB295F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'4146202628'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'14494'~&~	~&~'BL'~&~	~&~'4631416'~&~	~&~'12D4ED216053EF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'3880605325'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'14494'~&~	~&~'EA'~&~	~&~'5769201'~&~	~&~'49D358CCEB2A5F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'3098006714'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'14495'~&~	~&~'EA'~&~	~&~'5769203'~&~	~&~'49D358CCEB2B5F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'4146202628'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'14642'~&~	~&~'EA'~&~	~&~'5769204'~&~	~&~'49D358CCEB2C5F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'1959008511'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'14643'~&~	~&~'BL'~&~	~&~'4631422'~&~	~&~'12D4ED216054EF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'3880605325'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'14643'~&~	~&~'EA'~&~	~&~'5769205'~&~	~&~'49D358CCEB2D5F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'5053009758'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'14649'~&~	~&~'EA'~&~	~&~'5769206'~&~	~&~'49D358CCEB2E5F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'5053009758'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'14654'~&~	~&~'EA'~&~	~&~'5769207'~&~	~&~'49D358CCEB2F5F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'3098006714'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'14655'~&~	~&~'EA'~&~	~&~'5769208'~&~	~&~'49D358CCEB305F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'1308508136'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'14657'~&~	~&~'EA'~&~	~&~'5769209'~&~	~&~'49D358CCEB315F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'5335901264'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'14659'~&~	~&~'EA'~&~	~&~'5769210'~&~	~&~'49D358CCEB325F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'3889504703'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'14712'~&~	~&~'EA'~&~	~&~'5769211'~&~	~&~'49D358CCEB335F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'4189500212'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'14715'~&~	~&~'EA'~&~	~&~'5769212'~&~	~&~'49D358CCEB345F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'5053009758'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'14717'~&~	~&~'BL'~&~	~&~'4631417'~&~	~&~'12D4ED216055EF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'3880605325'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'14717'~&~	~&~'EA'~&~	~&~'5769213'~&~	~&~'49D358CCEB355F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'1308508136'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'14749'~&~	~&~'EA'~&~	~&~'4168106'~&~	~&~'49D358CCEB365F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'1308508136'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'14760'~&~	~&~'EA'~&~	~&~'5767501'~&~	~&~'49D358CCEB375F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'2580507812'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'14886'~&~	~&~'EA'~&~	~&~'5767502'~&~	~&~'49D358CCEB385F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'1959008511'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'14931'~&~	~&~'EA'~&~	~&~'4767532'~&~	~&~'49D358CCEB395F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'1959008511'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'14998'~&~	~&~'EA'~&~	~&~'4267520'~&~	~&~'49D358CCEB3A5F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'5335901264'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'15000'~&~	~&~'EA'~&~	~&~'4767714'~&~	~&~'49D358CCEB3B5F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'6012204256'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'15011'~&~	~&~'EA'~&~	~&~'4767715'~&~	~&~'49D358CCEB3C5F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'4965407189'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'15017'~&~	~&~'BL'~&~	~&~'4631425'~&~	~&~'12D4ED216056EF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'3880605325'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'15017'~&~	~&~'EA'~&~	~&~'4767716'~&~	~&~'49D358CCEB3D5F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'5631302174'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'15083'~&~	~&~'EA'~&~	~&~'4768703'~&~	~&~'49D358CCEB3E5F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'4965407189'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'15099'~&~	~&~'EA'~&~	~&~'4267521'~&~	~&~'49D358CCEB3F5F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'2553103572'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'15135'~&~	~&~'EA'~&~	~&~'4267700'~&~	~&~'49D358CCEB405F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'2341000360'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'15171'~&~	~&~'EA'~&~	~&~'5466600'~&~	~&~'49D358CCEB415F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'2691706557'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'15172'~&~	~&~'EA'~&~	~&~'5769214'~&~	~&~'49D358CCEB425F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'5430509566'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'15193'~&~	~&~'EA'~&~	~&~'5769215'~&~	~&~'49D358CCEB435F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'5334003983'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'15202'~&~	~&~'EA'~&~	~&~'5769216'~&~	~&~'49D358CCEB445F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'4146202628'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'15203'~&~	~&~'EA'~&~	~&~'5769217'~&~	~&~'49D358CCEB455F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'6012204256'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
