HEADER[~&~	~&~PERSON_UNVL_ID::VARCHAR~&~	~&~CGPRPSL_NBR::DECIMAL~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~PRPSL_PRMPRJDR_IND::VARCHAR~&~	~&~PRPSL_PRJDRPRJ_TTL::VARCHAR~&~	~&~ROW_ACTV_IND::VARCHAR~&~	~&~]HEADER
RECORD[~&~	~&~'3098006714'~&~	~&~'15607'~&~	~&~'12BF1921096B9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3098006714'~&~	~&~'15732'~&~	~&~'12BF1921096C9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3098006714'~&~	~&~'18254'~&~	~&~'12BF1921096D9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3098006714'~&~	~&~'19215'~&~	~&~'12BF1921096E9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3098006714'~&~	~&~'19395'~&~	~&~'12BF1921096F9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3098006714'~&~	~&~'20433'~&~	~&~'12BF192109709D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3098006714'~&~	~&~'20620'~&~	~&~'12BF192109719D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3098006714'~&~	~&~'21365'~&~	~&~'12BF192109729D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3098006714'~&~	~&~'22789'~&~	~&~'12BF192109739D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3098006714'~&~	~&~'23251'~&~	~&~'12BF192109749D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3098006714'~&~	~&~'24467'~&~	~&~'12BF192109759D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3098006714'~&~	~&~'25105'~&~	~&~'12BF192109769D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3098006714'~&~	~&~'26332'~&~	~&~'12BF192109779D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3098006714'~&~	~&~'27034'~&~	~&~'12BF192109789D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3098006714'~&~	~&~'27934'~&~	~&~'12BF192109799D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3098006714'~&~	~&~'27961'~&~	~&~'12BF1921097A9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3098006714'~&~	~&~'28260'~&~	~&~'12BF1921097B9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3098006714'~&~	~&~'28577'~&~	~&~'12BF1921097C9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3098006714'~&~	~&~'29256'~&~	~&~'12BF1921097D9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3098006714'~&~	~&~'29429'~&~	~&~'12BF1921097E9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3098006714'~&~	~&~'29760'~&~	~&~'12BF1921097F9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3098006714'~&~	~&~'30068'~&~	~&~'12BF192109809D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3098006714'~&~	~&~'31728'~&~	~&~'12BF192109819D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3098006714'~&~	~&~'33724'~&~	~&~'12BF192109829D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3098006714'~&~	~&~'33822'~&~	~&~'12BF192109839D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3098006714'~&~	~&~'36012'~&~	~&~'12BF192109849D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3098006714'~&~	~&~'38158'~&~	~&~'12BF192109859D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3098006714'~&~	~&~'39935'~&~	~&~'12BF192109869D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3098006714'~&~	~&~'41059'~&~	~&~'12BF192109879D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3098006714'~&~	~&~'42117'~&~	~&~'12BF192109889D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3098006714'~&~	~&~'45777'~&~	~&~'12BF192109899D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3098006714'~&~	~&~'49231'~&~	~&~'12BF1921098A9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3098006714'~&~	~&~'51343'~&~	~&~'12BF1921098B9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3098006714'~&~	~&~'51635'~&~	~&~'12BF1921098C9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3098006714'~&~	~&~'54155'~&~	~&~'12BF1921098D9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3098006714'~&~	~&~'54881'~&~	~&~'12BF1921098E9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3098006714'~&~	~&~'56898'~&~	~&~'12BF1921098F9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3098006714'~&~	~&~'57314'~&~	~&~'12BF192109909D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3098006714'~&~	~&~'58742'~&~	~&~'12BF192109919D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3098006714'~&~	~&~'59604'~&~	~&~'12BF192109929D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3098006714'~&~	~&~'60858'~&~	~&~'12BF19210E799D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3098006714'~&~	~&~'62719'~&~	~&~'12BF19210EA09D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3098006714'~&~	~&~'63054'~&~	~&~'12BF19210EA89D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3098006714'~&~	~&~'63333'~&~	~&~'12BF19210EAF9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3098006714'~&~	~&~'66180'~&~	~&~'12BF19210ED39D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3098006714'~&~	~&~'66631'~&~	~&~'12BF19210EDE9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3098006714'~&~	~&~'68152'~&~	~&~'12BF19210EF29D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3098006714'~&~	~&~'69355'~&~	~&~'12BF19210EF79D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3098006714'~&~	~&~'69850'~&~	~&~'12BF19210F059D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3098006714'~&~	~&~'72910'~&~	~&~'12BF19210F349D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3098006714'~&~	~&~'73441'~&~	~&~'12BF19210F379D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3098006714'~&~	~&~'74053'~&~	~&~'12BF19210F3F9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3229901916'~&~	~&~'45771'~&~	~&~'12BF19210E399D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3229901916'~&~	~&~'55886'~&~	~&~'12BF19210E3A9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3229901916'~&~	~&~'63415'~&~	~&~'12BF19210EAC9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3229901916'~&~	~&~'73525'~&~	~&~'12BF19210F4D9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3334505644'~&~	~&~'1326'~&~	~&~'12BF19210CA39D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3334505644'~&~	~&~'2812'~&~	~&~'12BF19210CA49D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3334505644'~&~	~&~'3912'~&~	~&~'12BF19210CA59D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3334505644'~&~	~&~'4464'~&~	~&~'12BF19210CA69D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3334505644'~&~	~&~'6385'~&~	~&~'12BF19210CA79D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3334505644'~&~	~&~'6485'~&~	~&~'12BF19210CA89D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3334505644'~&~	~&~'6540'~&~	~&~'12BF19210CA99D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3334505644'~&~	~&~'7963'~&~	~&~'12BF19210CAA9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3334505644'~&~	~&~'8797'~&~	~&~'12BF19210CAB9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3334505644'~&~	~&~'11107'~&~	~&~'12BF19210CAC9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3334505644'~&~	~&~'12695'~&~	~&~'12BF19210CAD9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3334505644'~&~	~&~'13208'~&~	~&~'12BF19210CAE9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3334505644'~&~	~&~'13755'~&~	~&~'12BF19210CAF9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3334505644'~&~	~&~'14280'~&~	~&~'12BF19210CB09D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3334505644'~&~	~&~'14659'~&~	~&~'12BF19210CB19D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3334505644'~&~	~&~'16000'~&~	~&~'12BF19210CB29D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3334505644'~&~	~&~'16709'~&~	~&~'12BF19210CB39D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3334505644'~&~	~&~'17599'~&~	~&~'12BF19210CB49D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3334505644'~&~	~&~'18164'~&~	~&~'12BF19210CB59D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3334505644'~&~	~&~'18282'~&~	~&~'12BF19210CB69D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3334505644'~&~	~&~'20624'~&~	~&~'12BF19210CB79D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3334505644'~&~	~&~'20941'~&~	~&~'12BF19210CB89D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3334505644'~&~	~&~'22607'~&~	~&~'12BF19210CB99D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3334505644'~&~	~&~'23207'~&~	~&~'12BF19210CBA9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3334505644'~&~	~&~'24337'~&~	~&~'12BF19210CBB9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3334505644'~&~	~&~'24386'~&~	~&~'12BF19210CBC9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3334505644'~&~	~&~'26405'~&~	~&~'12BF19210CBD9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3334505644'~&~	~&~'27315'~&~	~&~'12BF19210CBE9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3334505644'~&~	~&~'28215'~&~	~&~'12BF19210CBF9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3334505644'~&~	~&~'30178'~&~	~&~'12BF19210CC09D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3334505644'~&~	~&~'32281'~&~	~&~'12BF19210CC19D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3334505644'~&~	~&~'33363'~&~	~&~'12BF19210CC29D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3334505644'~&~	~&~'34416'~&~	~&~'12BF19210CC39D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3334505644'~&~	~&~'34511'~&~	~&~'12BF19210CC49D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3334505644'~&~	~&~'36458'~&~	~&~'12BF19210CC59D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3334505644'~&~	~&~'37623'~&~	~&~'12BF19210CC69D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3334505644'~&~	~&~'37868'~&~	~&~'12BF19210CC79D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3334505644'~&~	~&~'39470'~&~	~&~'12BF19210CC89D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3334505644'~&~	~&~'39486'~&~	~&~'12BF19210CC99D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3334505644'~&~	~&~'42074'~&~	~&~'12BF19210CCA9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3334505644'~&~	~&~'43239'~&~	~&~'12BF19210CCB9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3334505644'~&~	~&~'46043'~&~	~&~'12BF19210CCC9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3334505644'~&~	~&~'47334'~&~	~&~'12BF19210CCD9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3334505644'~&~	~&~'48210'~&~	~&~'12BF19210CCE9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3334505644'~&~	~&~'48880'~&~	~&~'12BF19210CCF9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3334505644'~&~	~&~'50244'~&~	~&~'12BF19210CD09D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3334505644'~&~	~&~'54754'~&~	~&~'12BF19210CD19D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3334505644'~&~	~&~'57794'~&~	~&~'12BF19210CD29D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3334505644'~&~	~&~'58843'~&~	~&~'12BF19210CD39D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3334505644'~&~	~&~'61105'~&~	~&~'12BF19210E7A9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3334505644'~&~	~&~'62432'~&~	~&~'12BF19210E999D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3334505644'~&~	~&~'64344'~&~	~&~'12BF19210EBE9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3334505644'~&~	~&~'65918'~&~	~&~'12BF19210ECA9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3334505644'~&~	~&~'71264'~&~	~&~'12BF19210F189D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3334505644'~&~	~&~'75284'~&~	~&~'12BF19210EC09D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3356000660'~&~	~&~'51208'~&~	~&~'12BF19210D809D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3373403412'~&~	~&~'48150'~&~	~&~'12BF19210C219D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3373403412'~&~	~&~'71856'~&~	~&~'12BF19210F229D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3381303865'~&~	~&~'3423'~&~	~&~'12BF19210D7D9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3381303865'~&~	~&~'8561'~&~	~&~'12BF19210D7E9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3428005487'~&~	~&~'80072'~&~	~&~'ca215e8c-ceb5-4e16-ab33-7c04ac62db2b'~&~	~&~'7'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3546008326'~&~	~&~'914'~&~	~&~'12BF19210B509D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3546008326'~&~	~&~'1999'~&~	~&~'12BF19210B519D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3546008326'~&~	~&~'3090'~&~	~&~'12BF19210B529D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3546008326'~&~	~&~'3702'~&~	~&~'12BF19210B539D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
